source_id,target_id,edge_kind,shared_length_m,centroid_dist_m,walk_dist_m,walk_time_min,cross_arterial,cross_rail,cross_river,cross_elevated,has_crossing_facility,crossing_type,barrier_cost,angular_cost,edge_cost,edge_conductance,edge_weight_norm
plot_11645,plot_8998,proximity_bridge,0.0,82.745,100.949,1.2114,0,0,0,0,0,,0.0,0.0,1.2114,0.3458816093888328,0.072854
plot_11645,plot_8999,parcel_touch,75.687,40.342,49.217,0.5906,0,0,0,0,0,,0.0,0.0,0.5906,0.9315811268806459,0.196221
plot_11645,plot_9000,parcel_touch,24.088,104.212,127.139,1.5257,0,0,0,0,0,,0.0,0.0,1.5257,0.8326982061499328,0.175393
plot_11660,plot_12503,proximity_bridge,0.0,153.487,187.254,2.247,0,0,0,0,0,,0.0,0.0,2.247,0.30546174417109695,0.116286
plot_11660,plot_12506,proximity_bridge,0.0,153.435,187.191,2.2463,0,0,0,0,0,,0.0,0.0,2.2463,0.3054874040353065,0.116296
plot_11660,plot_14783,parcel_touch,148.064,109.776,133.926,1.6071,0,0,0,0,0,,0.0,0.0,1.6071,0.8246040065014528,0.313918
plot_11660,plot_18908,proximity_bridge,0.0,132.685,161.876,1.9425,0,0,0,0,0,,0.0,0.0,1.9425,0.316829744851039,0.120614
plot_11660,plot_7633,parcel_touch,229.976,76.381,93.185,1.1182,0,0,0,0,0,,0.0,0.0,1.1182,0.8744291548355997,0.332886
plot_11661,plot_16775,proximity_bridge,0.0,121.099,147.741,1.7729,0,0,0,0,0,,0.0,0.0,1.7729,0.3233439272903185,0.08188
plot_11661,plot_19958,proximity_bridge,0.0,95.354,116.332,1.396,0,0,0,0,0,,0.0,0.0,1.396,0.338303880770261,0.085668
plot_11661,plot_5948,parcel_touch,38.195,71.173,86.831,1.042,0,0,0,0,0,,0.0,0.0,1.042,0.8824616034144801,0.223464
plot_11661,plot_7486,parcel_touch,25.538,88.288,107.711,1.2925,0,0,0,0,0,,0.0,0.0,1.2925,0.8563295402477983,0.216847
plot_11661,plot_7632,parcel_touch,49.685,74.374,90.736,1.0888,0,0,0,0,0,,0.0,0.0,1.0888,0.8775195892146075,0.222213
plot_11661,plot_8840,proximity_bridge,0.0,93.668,114.275,1.3713,0,0,0,0,0,,0.0,0.0,1.3713,0.33930810099203523,0.085922
plot_11661,plot_9745,proximity_bridge,0.0,106.5,129.93,1.5592,0,0,0,0,0,,0.0,0.0,1.5592,0.33174299148891845,0.084007
plot_11662,plot_19144,proximity_bridge,0.0,106.001,129.321,1.5519,0,0,0,0,0,,0.0,0.0,1.5519,0.33203372567244327,0.103206
plot_11662,plot_19145,proximity_bridge,0.0,145.009,176.911,2.1229,0,0,0,0,0,,0.0,0.0,2.1229,0.31004472061031313,0.096371
plot_11662,plot_19493,proximity_bridge,0.0,118.4,144.449,1.7334,0,1,0,0,0,,5.0,0.0,6.7334,0.17829804267593716,0.05542
plot_11662,plot_19774,parcel_touch,206.225,59.971,73.165,0.878,0,0,0,0,0,,0.0,0.0,0.878,0.9000004640921633,0.279747
plot_11662,plot_19845,proximity_bridge,0.0,104.857,127.926,1.5351,0,1,0,0,0,,5.0,0.0,6.5351,0.18259170630409866,0.056755
plot_11662,plot_7533,parcel_touch,35.604,130.676,159.424,1.9131,0,0,0,0,0,,0.0,0.0,1.9131,0.7948737356685105,0.24707
plot_11662,plot_7793,proximity_bridge,0.0,97.824,119.345,1.4321,0,0,0,0,0,,0.0,0.0,1.4321,0.33684151812317586,0.1047
plot_11662,plot_8107,proximity_bridge,0.0,105.1,128.222,1.5387,0,1,0,0,0,,5.0,0.0,6.5387,0.18251284372251936,0.05673
plot_11663,plot_11506,proximity_bridge,0.0,108.43,132.285,1.5874,0,0,0,0,0,,0.0,0.0,1.5874,0.3306222705350642,0.121174
plot_11663,plot_11664,proximity_bridge,0.0,146.553,178.795,2.1455,0,0,0,0,0,,0.0,0.0,2.1455,0.3092050184787718,0.113325
plot_11663,plot_11665,parcel_touch,67.403,62.832,76.655,0.9199,0,0,0,0,0,,0.0,0.0,0.9199,0.89548661907454,0.328199
plot_11663,plot_11666,parcel_touch,29.506,59.935,73.12,0.8774,0,0,1,0,0,,4.0,0.0,4.8774,0.5569454384260485,0.204122
plot_11663,plot_17602,proximity_bridge,0.0,143.46,175.021,2.1003,0,0,0,0,0,,0.0,0.0,2.1003,0.3108867031048097,0.113941
plot_11663,plot_9750,proximity_bridge,0.0,117.596,143.467,1.7216,0,0,0,0,0,,0.0,0.0,1.7216,0.3253405718732886,0.119238
plot_11664,plot_11048,proximity_bridge,0.0,123.299,150.425,1.8051,0,0,0,0,0,,0.0,0.0,1.8051,0.32209693709184695,0.086643
plot_11664,plot_11085,proximity_bridge,0.0,127.048,154.998,1.86,0,1,0,0,0,,5.0,0.0,6.86,0.17560981032729206,0.047239
plot_11664,plot_11190,parcel_touch,198.102,37.094,45.255,0.5431,0,0,0,0,0,,0.0,0.0,0.5431,0.9369063016340098,0.252026
plot_11664,plot_11663,proximity_bridge,0.0,146.553,178.795,2.1455,0,0,0,0,0,,0.0,0.0,2.1455,0.3092050184787718,0.083175
plot_11664,plot_11665,parcel_touch,75.404,84.096,102.597,1.2312,0,0,0,0,0,,0.0,0.0,1.2312,0.862651925570025,0.232051
plot_11664,plot_11666,parcel_touch,0.0,100.344,122.419,1.469,0,0,1,0,0,,4.0,0.0,5.469,0.5187776020923743,0.13955
plot_11664,plot_16324,proximity_bridge,0.0,85.81,104.688,1.2563,0,0,1,0,0,,4.0,0.0,5.2563,0.2128757255058733,0.057263
plot_11664,plot_6677,proximity_bridge,0.0,111.234,135.705,1.6285,0,0,1,0,0,,4.0,0.0,5.6285,0.20357704792488157,0.054762
plot_11664,plot_7184,proximity_bridge,0.0,126.429,154.243,1.8509,0,1,0,0,0,,5.0,0.0,6.8509,0.1758016809824806,0.04729
plot_11665,plot_11048,proximity_bridge,0.0,126.478,154.304,1.8516,0,0,0,0,0,,0.0,0.0,1.8516,0.3203046413384937,0.08002
plot_11665,plot_11190,parcel_touch,0.0,115.016,140.32,1.6838,0,0,0,0,0,,0.0,0.0,1.6838,0.8170491719074529,0.204119
plot_11665,plot_11663,parcel_touch,67.403,62.832,76.655,0.9199,0,0,0,0,0,,0.0,0.0,0.9199,0.89548661907454,0.223715
plot_11665,plot_11664,parcel_touch,75.404,84.096,102.597,1.2312,0,0,0,0,0,,0.0,0.0,1.2312,0.862651925570025,0.215512
plot_11665,plot_11666,parcel_touch,90.852,38.132,46.52,0.5582,0,0,1,0,0,,4.0,0.0,4.5582,0.5786925176902081,0.144572
plot_11665,plot_16324,proximity_bridge,0.0,99.213,121.04,1.4525,0,0,1,0,0,,4.0,0.0,5.4525,0.20792231972954578,0.051944
plot_11665,plot_9750,proximity_bridge,0.0,125.78,153.451,1.8414,0,0,0,0,0,,0.0,0.0,1.8414,0.3206969342537792,0.080118
plot_11666,plot_10892,proximity_bridge,0.0,130.18,158.819,1.9058,0,0,1,0,0,,4.0,0.0,5.9058,0.19691428787041357,0.066539
plot_11666,plot_11190,parcel_touch,10.5,122.404,149.333,1.792,0,0,1,0,0,,4.0,0.0,5.792,0.4990544854064708,0.168634
plot_11666,plot_11663,parcel_touch,29.506,59.935,73.12,0.8774,0,0,1,0,0,,4.0,0.0,4.8774,0.5569454384260485,0.188196
plot_11666,plot_11664,parcel_touch,0.0,100.344,122.419,1.469,0,0,1,0,0,,4.0,0.0,5.469,0.5187776020923743,0.175299
plot_11666,plot_11665,parcel_touch,90.852,38.132,46.52,0.5582,0,0,1,0,0,,4.0,0.0,4.5582,0.5786925176902081,0.195545
plot_11666,plot_16324,proximity_bridge,0.0,79.481,96.967,1.1636,0,0,1,0,0,,4.0,0.0,5.1636,0.2152569750309887,0.072737
plot_11666,plot_6677,proximity_bridge,0.0,106.272,129.652,1.5558,0,0,1,0,0,,4.0,0.0,5.5558,0.2053608236071927,0.069393
plot_11666,plot_9750,proximity_bridge,0.0,155.384,189.569,2.2748,0,0,1,0,0,,4.0,0.0,6.2748,0.18838515183267862,0.063657
plot_11671,plot_11605,parcel_touch,76.407,67.683,82.573,0.9909,0,0,0,0,0,,0.0,0.0,0.9909,0.887889482836938,0.256158
plot_11671,plot_11672,proximity_bridge,0.0,83.716,102.133,1.2256,0,0,0,0,0,,0.0,0.0,1.2256,0.3452927289950199,0.099618
plot_11671,plot_11673,parcel_touch,37.858,42.954,52.404,0.6288,0,0,0,0,0,,0.0,0.0,0.6288,0.9273205317397623,0.267534
plot_11671,plot_6419,proximity_bridge,0.0,96.611,117.865,1.4144,0,0,0,0,0,,0.0,0.0,1.4144,0.33755772985527066,0.097386
plot_11671,plot_6422,proximity_bridge,0.0,86.376,105.379,1.2645,0,0,0,0,0,,0.0,0.0,1.2645,0.3436846586921746,0.099154
plot_11671,plot_6483,proximity_bridge,0.0,126.82,154.721,1.8567,0,0,0,0,0,,0.0,0.0,1.8567,0.32010867486985045,0.092352
plot_11671,plot_6484,proximity_bridge,0.0,155.598,189.83,2.278,0,0,0,0,0,,0.0,0.0,2.278,0.30432753741531315,0.087799
plot_11672,plot_11605,parcel_touch,129.381,76.027,92.753,1.113,0,0,0,0,0,,0.0,0.0,1.113,0.874974968904496,0.269098
plot_11672,plot_11671,proximity_bridge,0.0,83.716,102.133,1.2256,0,0,0,0,0,,0.0,0.0,1.2256,0.3452927289950199,0.106194
plot_11672,plot_11673,parcel_touch,51.304,75.568,92.193,1.1063,0,0,0,0,0,,0.0,0.0,1.1063,0.8756787316542103,0.269314
plot_11672,plot_17629,parcel_touch,76.794,98.854,120.602,1.4472,0,0,0,0,0,,0.0,0.0,1.4472,0.8405792848544369,0.258519
plot_11672,plot_6269,proximity_bridge,0.0,136.002,165.923,1.9911,0,0,0,0,0,,0.0,0.0,1.9911,0.31498737136209354,0.096874
plot_11673,plot_11605,parcel_touch,2.236,98.051,119.622,1.4355,0,0,0,0,0,,0.0,0.0,1.4355,0.8417602870399059,0.212525
plot_11673,plot_11671,parcel_touch,37.858,42.954,52.404,0.6288,0,0,0,0,0,,0.0,0.0,0.6288,0.9273205317397623,0.234127
plot_11673,plot_11672,parcel_touch,51.304,75.568,92.193,1.1063,0,0,0,0,0,,0.0,0.0,1.1063,0.8756787316542103,0.221089
plot_11673,plot_6419,proximity_bridge,0.0,126.668,154.535,1.8544,0,0,0,0,0,,0.0,0.0,1.8544,0.3201970370575355,0.080842
plot_11673,plot_6422,proximity_bridge,0.0,92.688,113.08,1.357,0,0,0,0,0,,0.0,0.0,1.357,0.3398908535520335,0.085815
plot_11673,plot_6483,proximity_bridge,0.0,103.198,125.901,1.5108,0,0,0,0,0,,0.0,0.0,1.5108,0.3336753609523813,0.084245
plot_11673,plot_6484,proximity_bridge,0.0,123.058,150.131,1.8016,0,0,0,0,0,,0.0,0.0,1.8016,0.32223224621835306,0.081356
plot_11678,plot_11993,proximity_bridge,0.0,132.201,161.286,1.9354,0,0,0,0,0,,0.0,0.0,1.9354,0.31709979882030687,0.189152
plot_11678,plot_12066,proximity_bridge,0.0,151.531,184.868,2.2184,0,0,0,0,0,,0.0,0.0,2.2184,0.3065118898963843,0.182836
plot_11678,plot_19949,proximity_bridge,0.0,159.395,194.462,2.3335,0,1,0,0,0,,5.0,0.0,7.3335,0.16590984644252152,0.098966
plot_11678,plot_8232,parcel_touch,122.6,68.312,83.34,1.0001,0,0,0,0,0,,0.0,0.0,1.0001,0.8869097937357749,0.529046
plot_11679,plot_11680,parcel_touch,58.816,37.695,45.987,0.5518,0,0,0,0,0,,0.0,0.0,0.5518,0.9359286818614204,0.245763
plot_11679,plot_11681,parcel_touch,47.343,47.125,57.492,0.6899,0,0,0,0,0,,0.0,0.0,0.6899,0.9205462823469279,0.241724
plot_11679,plot_11991,proximity_bridge,0.0,72.51,88.462,1.0615,0,0,1,0,0,,4.0,0.0,5.0615,0.21791052594802596,0.057221
plot_11679,plot_11992,parcel_touch,53.139,57.183,69.763,0.8372,0,0,0,0,0,,0.0,0.0,0.8372,0.9044176708628658,0.237489
plot_11679,plot_16313,proximity_bridge,0.0,113.058,137.931,1.6552,0,0,1,0,0,,4.0,0.0,5.6552,0.2029258308701472,0.053286
plot_11679,plot_19949,proximity_bridge,0.0,137.599,167.871,2.0145,0,0,0,0,0,,0.0,0.0,2.0145,0.3141041274780767,0.08248
plot_11679,plot_8057,proximity_bridge,0.0,140.67,171.617,2.0594,0,0,0,0,0,,0.0,0.0,2.0594,0.31241628556857437,0.082037
plot_11680,plot_10404,proximity_bridge,0.0,144.264,176.002,2.112,0,0,1,0,0,,4.0,0.0,6.112,0.19210162850266246,0.056742
plot_11680,plot_11679,parcel_touch,58.816,37.695,45.987,0.5518,0,0,0,0,0,,0.0,0.0,0.5518,0.9359286818614204,0.276452
plot_11680,plot_11681,proximity_bridge,0.0,84.613,103.227,1.2387,0,0,0,0,0,,0.0,0.0,1.2387,0.3447503552425013,0.101831
plot_11680,plot_11991,proximity_bridge,0.0,58.605,71.499,0.858,0,0,1,0,0,,4.0,0.0,4.858,0.22329740711392954,0.065957
plot_11680,plot_11992,parcel_touch,34.117,79.058,96.451,1.1574,0,0,0,0,0,,0.0,0.0,1.1574,0.8703254994557129,0.257074
plot_11680,plot_16313,proximity_bridge,0.0,121.933,148.759,1.7851,0,0,1,0,0,,4.0,0.0,5.7851,0.19978714945579928,0.059013
plot_11680,plot_19949,proximity_bridge,0.0,135.847,165.733,1.9888,0,0,0,0,0,,0.0,0.0,1.9888,0.3150743198749323,0.093066
plot_11680,plot_8057,proximity_bridge,0.0,155.766,190.035,2.2804,0,0,0,0,0,,0.0,0.0,2.2804,0.30423990370439763,0.089865
plot_11681,plot_11679,parcel_touch,47.343,47.125,57.492,0.6899,0,0,0,0,0,,0.0,0.0,0.6899,0.9205462823469279,0.263731
plot_11681,plot_11680,proximity_bridge,0.0,84.613,103.227,1.2387,0,0,0,0,0,,0.0,0.0,1.2387,0.3447503552425013,0.098769
plot_11681,plot_11991,proximity_bridge,0.0,110.747,135.111,1.6213,0,0,1,0,0,,4.0,0.0,5.6213,0.203753014500903,0.058374
plot_11681,plot_11992,parcel_touch,53.352,65.303,79.67,0.956,0,0,0,0,0,,0.0,0.0,0.956,0.8916157613719395,0.255443
plot_11681,plot_12053,proximity_bridge,0.0,157.915,192.657,2.3119,0,0,0,0,0,,0.0,0.0,2.3119,0.3030920476830272,0.086834
plot_11681,plot_16313,proximity_bridge,0.0,125.175,152.713,1.8326,0,0,1,0,0,,4.0,0.0,5.8326,0.19865160208839117,0.056913
plot_11681,plot_19949,proximity_bridge,0.0,147.376,179.799,2.1576,0,0,0,0,0,,0.0,0.0,2.1576,0.30875637858332716,0.088457
plot_11681,plot_8057,proximity_bridge,0.0,128.253,156.469,1.8776,0,0,0,0,0,,0.0,0.0,1.8776,0.3193068482241856,0.09148
plot_11691,plot_11057,proximity_bridge,0.0,129.527,158.023,1.8963,0,0,0,0,0,,0.0,0.0,1.8963,0.3185911269963248,0.048778
plot_11691,plot_11645,parcel_touch,109.649,41.537,50.675,0.6081,0,0,0,0,0,,0.0,0.0,0.6081,0.9296268592134403,0.14233
plot_11691,plot_16121,proximity_bridge,0.0,86.43,105.445,1.2653,0,0,0,0,0,,0.0,0.0,1.2653,0.3436516665485884,0.052615
plot_11691,plot_16122,proximity_bridge,0.0,88.351,107.789,1.2935,0,0,0,0,0,,0.0,0.0,1.2935,0.3424907147473179,0.052437
plot_11691,plot_19921,proximity_bridge,0.0,99.229,121.06,1.4527,0,0,0,0,0,,0.0,0.0,1.4527,0.33600987422573225,0.051445
plot_11691,plot_7411,parcel_touch,45.821,56.276,68.657,0.8239,0,0,0,0,0,,0.0,0.0,0.8239,0.9058622739521853,0.138692
plot_11691,plot_7412,parcel_touch,56.91,48.926,59.69,0.7163,0,0,0,0,0,,0.0,0.0,0.7163,0.9176346062545689,0.140494
plot_11691,plot_8995,proximity_bridge,0.0,93.371,113.912,1.3669,0,0,0,0,0,,0.0,0.0,1.3669,0.3394873029745191,0.051977
plot_11691,plot_8998,parcel_touch,45.74,53.722,65.541,0.7865,0,0,0,0,0,,0.0,0.0,0.7865,0.9099369205052068,0.139316
plot_11691,plot_8999,proximity_bridge,0.0,68.036,83.004,0.996,0,0,0,0,0,,0.0,0.0,0.996,0.3549385042865463,0.054343
plot_11691,plot_9000,parcel_touch,20.19,103.846,126.692,1.5203,0,0,0,0,0,,0.0,0.0,1.5203,0.8332379694519404,0.127573
plot_11692,plot_10817,proximity_bridge,0.0,111.592,136.142,1.6337,0,0,0,0,0,,0.0,0.0,1.6337,0.32879042677422277,0.050505
plot_11692,plot_10855,proximity_bridge,0.0,131.712,160.688,1.9283,0,0,0,0,0,,0.0,0.0,1.9283,0.31737008297360103,0.048751
plot_11692,plot_11056,proximity_bridge,0.0,113.407,138.356,1.6603,0,0,0,0,0,,0.0,0.0,1.6603,0.3277426009516517,0.050344
plot_11692,plot_11693,proximity_bridge,0.0,136.262,166.239,1.9949,0,0,0,0,0,,0.0,0.0,1.9949,0.31484376986438223,0.048362
plot_11692,plot_7413,proximity_bridge,0.0,83.901,102.359,1.2283,0,0,0,0,0,,0.0,0.0,1.2283,0.3451808722725931,0.053023
plot_11692,plot_7414,parcel_touch,34.291,60.017,73.221,0.8787,0,0,0,0,0,,0.0,0.0,0.8787,0.8999248672282923,0.138236
plot_11692,plot_8996,parcel_touch,15.581,62.343,76.058,0.9127,0,0,0,0,0,,0.0,0.0,0.9127,0.8962606538482915,0.137673
plot_11692,plot_8997,parcel_touch,25.622,96.751,118.037,1.4164,0,0,0,0,0,,0.0,0.0,1.4164,0.8436918143024758,0.129598
plot_11692,plot_9419,proximity_bridge,0.0,74.703,91.138,1.0937,0,0,0,0,0,,0.0,0.0,1.0937,0.3508015037459949,0.053886
plot_11692,plot_9420,parcel_touch,45.16,34.125,41.633,0.4996,0,0,0,0,0,,0.0,0.0,0.4996,0.9418097393667909,0.144669
plot_11692,plot_9421,parcel_touch,101.458,33.003,40.263,0.4832,0,0,0,0,0,,0.0,0.0,0.4832,0.9436650459567454,0.144954
plot_11693,plot_11056,parcel_touch,12.088,26.979,32.914,0.395,0,0,0,0,0,,0.0,0.0,0.395,0.9537058389481509,0.144589
plot_11693,plot_11057,parcel_touch,27.01,24.314,29.663,0.356,0,0,0,0,0,,0.0,0.0,0.356,0.9581796428098809,0.145268
plot_11693,plot_11294,proximity_bridge,0.0,134.568,164.174,1.9701,0,0,0,0,0,,0.0,0.0,1.9701,0.31578214052648135,0.047875
plot_11693,plot_11692,proximity_bridge,0.0,136.262,166.239,1.9949,0,0,0,0,0,,0.0,0.0,1.9949,0.31484376986438223,0.047733
plot_11693,plot_7411,proximity_bridge,0.0,102.704,125.299,1.5036,0,0,0,0,0,,0.0,0.0,1.5036,0.33396378104378166,0.050632
plot_11693,plot_7412,proximity_bridge,0.0,86.874,105.986,1.2718,0,0,0,0,0,,0.0,0.0,1.2718,0.3433837227603427,0.05206
plot_11693,plot_7413,parcel_touch,10.742,58.955,71.925,0.8631,0,0,0,0,0,,0.0,0.0,0.8631,0.9016111044053062,0.136691
plot_11693,plot_8995,parcel_touch,16.347,42.16,51.435,0.6172,0,0,0,0,0,,0.0,0.0,0.6172,0.9286122607547604,0.140785
plot_11693,plot_9000,proximity_bridge,0.0,91.442,111.559,1.3387,0,0,0,0,0,,0.0,0.0,1.3387,0.34063807401421736,0.051643
plot_11693,plot_9419,parcel_touch,14.399,64.566,78.77,0.9452,0,0,0,0,0,,0.0,0.0,0.9452,0.8927720445083074,0.135351
plot_11693,plot_9421,proximity_bridge,0.0,140.567,171.491,2.0579,0,0,0,0,0,,0.0,0.0,2.0579,0.31247252556142424,0.047373
plot_11694,plot_11055,parcel_touch,87.318,76.345,93.141,1.1177,0,0,0,0,0,,0.0,0.0,1.1177,0.8744816221588937,0.180365
plot_11694,plot_16838,parcel_touch,11.912,78.012,95.174,1.1421,0,1,0,0,0,,5.0,0.0,6.1421,0.4785225226106917,0.098697
plot_11694,plot_19416,parcel_touch,64.783,61.956,75.586,0.907,0,0,0,0,0,,0.0,0.0,0.907,0.8968739058437967,0.184983
plot_11694,plot_7488,parcel_touch,63.322,99.712,121.648,1.4598,0,0,0,0,0,,0.0,0.0,1.4598,0.8393092893342996,0.17311
plot_11694,plot_8990,proximity_bridge,0.0,130.181,158.82,1.9058,0,0,0,0,0,,0.0,0.0,1.9058,0.31822814005341793,0.065636
plot_11694,plot_9408,proximity_bridge,0.0,131.92,160.942,1.9313,0,0,0,0,0,,0.0,0.0,1.9313,0.31725585030684433,0.065435
plot_11694,plot_9837,parcel_touch,109.279,56.791,69.284,0.8314,0,1,0,0,0,,5.0,0.0,5.8314,0.4967005249470263,0.102446
plot_11694,plot_9838,proximity_bridge,0.0,147.636,180.116,2.1614,0,0,0,0,0,,0.0,0.0,2.1614,0.30861561777059754,0.063653
plot_11694,plot_9839,proximity_bridge,0.0,129.841,158.406,1.9009,0,0,0,0,0,,0.0,0.0,1.9009,0.3184153132232884,0.065674
plot_11695,plot_10971,proximity_bridge,0.0,131.447,160.366,1.9244,0,0,0,0,0,,0.0,0.0,1.9244,0.31751864693368775,0.086877
plot_11695,plot_11055,parcel_touch,95.457,93.288,113.812,1.3657,0,0,0,0,0,,0.0,0.0,1.3657,0.848840481665302,0.232254
plot_11695,plot_16831,proximity_bridge,0.0,139.338,169.992,2.0399,0,0,0,0,0,,0.0,0.0,2.0399,0.313148195677662,0.085681
plot_11695,plot_17051,proximity_bridge,0.0,141.764,172.953,2.0754,0,0,0,0,0,,0.0,0.0,2.0754,0.3118170217776159,0.085317
plot_11695,plot_9408,proximity_bridge,0.0,87.418,106.65,1.2798,0,0,0,0,0,,0.0,0.0,1.2798,0.34305423256709033,0.093864
plot_11695,plot_9409,proximity_bridge,0.0,112.149,136.822,1.6419,0,0,0,0,0,,0.0,0.0,1.6419,0.32846705611873156,0.089873
plot_11695,plot_9839,parcel_touch,62.605,94.966,115.859,1.3903,0,0,0,0,0,,0.0,0.0,1.3903,0.8463383994537621,0.231569
plot_11695,plot_9840,proximity_bridge,0.0,83.19,101.492,1.2179,0,0,0,0,0,,0.0,0.0,1.2179,0.3456119269233439,0.094564
plot_11696,plot_10944,proximity_bridge,0.0,145.087,177.007,2.1241,0,0,0,0,0,,0.0,0.0,2.1241,0.3100000773849346,0.122383
plot_11696,plot_18979,proximity_bridge,0.0,126.747,154.631,1.8556,0,0,0,0,0,,0.0,0.0,1.8556,0.32015093200384276,0.12639
plot_11696,plot_7802,proximity_bridge,0.0,72.808,88.826,1.0659,0,0,0,0,0,,0.0,0.0,1.0659,0.35197373175167157,0.138953
plot_11696,plot_7803,parcel_touch,346.488,52.645,64.227,0.7707,0,0,0,0,0,,0.0,0.0,0.7707,0.9116637974685289,0.35991
plot_11696,plot_8106,proximity_bridge,0.0,113.193,138.095,1.6571,0,0,0,0,0,,0.0,0.0,1.6571,0.3278684782773169,0.129437
plot_11696,plot_9749,proximity_bridge,0.0,142.566,173.93,2.0872,0,0,0,0,0,,0.0,0.0,2.0872,0.3113758013325765,0.122926
plot_117,plot_113,proximity_bridge,0.0,127.561,155.625,1.8675,0,0,0,0,0,,0.0,0.0,1.8675,0.31969408274094824,0.112608
plot_117,plot_125,proximity_bridge,0.0,111.588,136.138,1.6337,0,0,0,0,0,,0.0,0.0,1.6337,0.32879042677422277,0.115813
plot_117,plot_126,proximity_bridge,0.0,137.962,168.314,2.0198,0,0,0,0,0,,0.0,0.0,2.0198,0.31390442076646663,0.110569
plot_117,plot_127,proximity_bridge,0.0,122.163,149.039,1.7885,0,0,0,0,0,,0.0,0.0,1.7885,0.32273919366570525,0.113681
plot_117,plot_128,proximity_bridge,0.0,113.16,138.055,1.6567,0,0,0,0,0,,0.0,0.0,1.6567,0.3278842163419847,0.115493
plot_117,plot_64,proximity_bridge,0.0,126.028,153.754,1.845,0,0,0,0,0,,0.0,0.0,1.845,0.32055842309874516,0.112913
plot_117,plot_71,parcel_touch,216.226,56.559,69.002,0.828,0,0,0,0,0,,0.0,0.0,0.828,0.9054166993337451,0.318922
plot_11713,plot_7764,parcel_touch,154.303,56.65,69.113,0.8294,0,0,0,0,0,,0.0,0.0,0.8294,0.905264602104782,0.426558
plot_11713,plot_7765,parcel_touch,68.362,70.928,86.533,1.0384,0,0,0,0,0,,0.0,0.0,1.0384,0.8828429091832711,0.415993
plot_11713,plot_7786,proximity_bridge,0.0,102.393,124.92,1.499,0,0,0,0,0,,0.0,0.0,1.499,0.33414817994033097,0.15745
plot_11714,plot_11715,proximity_bridge,0.0,134.19,163.712,1.9645,0,1,0,0,0,,5.0,0.0,6.9645,0.1734214132329065,0.03665
plot_11714,plot_14795,parcel_touch,142.919,85.202,103.946,1.2474,0,1,0,0,0,,5.0,0.0,6.2474,0.4725139540988861,0.099858
plot_11714,plot_14796,parcel_touch,47.506,162.083,197.741,2.3729,0,1,0,0,0,,5.0,0.0,7.3729,0.41281819035631734,0.087242
plot_11714,plot_14798,parcel_touch,137.6,157.298,191.904,2.3028,0,0,0,0,0,,0.0,0.0,2.3028,0.7585580124451811,0.160308
plot_11714,plot_14803,parcel_touch,48.934,117.913,143.854,1.7262,0,0,0,0,0,,0.0,0.0,1.7262,0.8129025835869559,0.171793
plot_11714,plot_14804,parcel_touch,99.263,127.534,155.592,1.8671,0,0,0,0,0,,0.0,0.0,1.8671,0.7992735710630332,0.168913
plot_11714,plot_14805,parcel_touch,305.453,79.037,96.425,1.1571,0,0,0,0,0,,0.0,0.0,1.1571,0.870356831737671,0.183935
plot_11714,plot_6748,parcel_touch,70.454,136.188,166.15,1.9938,0,1,0,0,0,,5.0,0.0,6.9938,0.4320318355718065,0.091302
plot_11715,plot_11714,proximity_bridge,0.0,134.19,163.712,1.9645,0,1,0,0,0,,5.0,0.0,6.9645,0.1734214132329065,0.105266
plot_11715,plot_14795,parcel_touch,98.887,51.45,62.769,0.7532,0,1,0,0,0,,5.0,0.0,5.7532,0.5013835008310016,0.304336
plot_11715,plot_14796,proximity_bridge,0.0,119.072,145.268,1.7432,0,1,0,0,0,,5.0,0.0,6.7432,0.17808848742039135,0.108098
plot_11715,plot_14804,proximity_bridge,0.0,141.596,172.747,2.073,0,1,0,0,0,,5.0,0.0,7.073,0.17117810207872192,0.103904
plot_11715,plot_6059,proximity_bridge,0.0,156.781,191.272,2.2953,0,0,0,0,0,,0.0,0.0,2.2953,0.30369640878582493,0.184342
plot_11715,plot_7283,proximity_bridge,0.0,127.552,155.614,1.8674,0,0,0,0,0,,0.0,0.0,1.8674,0.31969791909295925,0.194054
plot_11725,plot_10622,proximity_bridge,0.0,92.211,112.497,1.35,0,0,0,0,0,,0.0,0.0,1.35,0.3401764818160932,0.056708
plot_11725,plot_10623,parcel_touch,11.47,87.188,106.369,1.2764,0,0,0,0,0,,0.0,0.0,1.2764,0.857985568127378,0.143027
plot_11725,plot_10625,parcel_touch,55.023,40.907,49.906,0.5989,0,0,0,0,0,,0.0,0.0,0.5989,0.9306537339965947,0.155141
plot_11725,plot_10626,parcel_touch,61.741,56.528,68.964,0.8276,0,0,0,0,0,,0.0,0.0,0.8276,0.9054601603783698,0.150941
plot_11725,plot_10627,parcel_touch,9.203,70.608,86.141,1.0337,0,0,0,0,0,,0.0,0.0,1.0337,0.8833409730248512,0.147254
plot_11725,plot_11331,proximity_bridge,0.0,81.394,99.3,1.1916,0,1,0,0,0,,5.0,0.0,6.1916,0.19027540965386358,0.031719
plot_11725,plot_11938,proximity_bridge,0.0,90.803,110.779,1.3293,0,0,0,0,0,,0.0,0.0,1.3293,0.3410225305544294,0.056849
plot_11725,plot_12017,parcel_touch,46.228,85.424,104.217,1.2506,0,0,0,0,0,,0.0,0.0,1.2506,0.8606460076816568,0.143471
