unit_id,t_id,global_state,p_G1,p_G2,p_G3,p_G4,p_G5,p_G6,p_G7
plot_9887,WD_NT,G6,0.0,2.5850785230434485e-21,0.0,0.0,2.957489799449381e-39,0.9999999999991875,0.0
plot_9888,WD_NT,G6,0.0,8.475431545977223e-18,1.2997348355725766e-212,0.0,2.2711527253902574e-34,0.9999999999991875,0.0
plot_9895,WD_NT,G1,0.6967428980278096,2.9926517887970176e-16,0.0,0.0,2.4064377245235466e-36,0.30325710197131317,0.0
plot_9922,WD_NT,G3,0.0,0.0,0.9999999999989999,0.0,1.3719736544213942e-45,0.0,0.0
plot_9954,WD_NT,G3,0.0,0.0,0.9999999999989999,0.0,7.547351416761526e-44,0.0,0.0
plot_9955,WD_NT,G1,0.9678101841510416,1.498171880361357e-21,0.0,0.0,6.366044842593916e-39,0.03218981584805635,0.0
plot_9956,WD_NT,G6,0.0,1.2556703768126925e-28,0.0,0.0,7.752403358103583e-32,0.9999999999991875,0.0
plot_9970,WD_NT,G1,0.999999999999095,0.0,0.0,0.0,7.122526499105224e-41,0.0,0.0
plot_9979,WD_NT,G6,0.0,8.73256989167265e-22,0.0,0.0,4.5696109339022525e-43,0.9999999999991875,0.0
plot_100,WE_AM,G4,0.0,1.3464305774734919e-27,0.0,0.9999999999989999,4.845824692790549e-44,0.0,0.0
plot_10006,WE_AM,G4,0.0,1.6128631061185773e-29,0.0,0.9999999999989999,2.200783496171957e-45,0.0,0.0
plot_10007,WE_AM,G4,0.0,4.274648373584101e-28,0.0,0.9999999999989999,6.429730161376639e-45,0.0,0.0
plot_10008,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,1.588279741189785e-37,0.0,0.0
plot_10009,WE_AM,G4,0.0,2.5148481457158752e-30,0.0,0.9999999999989999,1.0588780831466377e-45,0.0,0.0
plot_10010,WE_AM,G4,0.0,6.376040456280285e-23,0.0,0.9999999999989999,3.29957277034929e-42,0.0,0.0
plot_10011,WE_AM,G4,0.0,4.717366606614844e-28,0.0,0.9999999999989999,2.8351845654000517e-44,0.0,0.0
plot_10012,WE_AM,G4,0.0,5.381410666714896e-27,0.0,0.9999999999989999,2.4904205033237497e-43,0.0,0.0
plot_10031,WE_AM,G4,0.0,2.937202459935751e-27,0.0,0.9999999999989999,3.552965635841803e-44,0.0,0.0
plot_10032,WE_AM,G4,0.0,2.585482079956012e-28,0.0,0.9999999999989999,3.590475058028694e-42,0.0,0.0
plot_10046,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,3.7681461711296845e-20,0.0,0.0
plot_10047,WE_AM,G4,0.0,2.5734858849005094e-14,0.0,0.9999999999989742,1.5038994113072186e-28,0.0,0.0
plot_10048,WE_AM,G4,0.0,1.0039204560949515e-26,0.0,0.9999999999989999,2.3989423751846946e-42,0.0,0.0
plot_10063,WE_AM,G4,0.0,1.0481786797472056e-27,0.0,0.9999999999989999,2.5639651750847965e-44,0.0,0.0
plot_10064,WE_AM,G4,0.0,4.0375146926124354e-29,0.0,0.9999999999989999,8.692965328547568e-45,0.0,0.0
plot_10065,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.2013899879744338e-43,0.0,0.0
plot_10066,WE_AM,G4,0.0,2.55100474068679e-28,0.0,0.9999999999989999,1.1225746077037932e-43,0.0,0.0
plot_10067,WE_AM,G4,0.0,1.3304984870247583e-23,0.0,0.9999999999989999,8.784882856876072e-45,0.0,0.0
plot_10068,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.6993539986375928e-45,0.0,0.0
plot_10074,WE_AM,G4,0.0,1.2782475317867377e-28,0.0,0.9999999999989999,1.1722992947645443e-44,0.0,0.0
plot_10080,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10081,WE_AM,G4,0.0,9.831375053531746e-28,0.0,0.9999999999989999,3.0932684039814703e-40,0.0,0.0
plot_10082,WE_AM,G4,0.0,8.015625728505815e-28,0.0,0.9999999999989999,1.681618312486443e-42,0.0,0.0
plot_10083,WE_AM,G4,0.0,1.5605681545394074e-30,0.0,0.9999999999989999,7.886031681805955e-45,0.0,0.0
plot_10086,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,1.021633220136866e-27,0.0,0.0
plot_10087,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,4.268113533876431e-27,0.0,0.0
plot_10088,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,2.3926528055909064e-26,0.0,0.0
plot_10094,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,5.058681287036383e-29,0.0,0.0
plot_10095,WE_AM,G4,0.0,1.1197595947191347e-30,0.0,0.9999999999989999,1.9615773162992332e-45,0.0,0.0
plot_10096,WE_AM,G4,0.0,2.2784612354358143e-29,0.0,0.9999999999989999,3.519064089185671e-45,0.0,0.0
plot_10097,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,5.086756267418183e-43,0.0,0.0
plot_10098,WE_AM,G4,0.0,2.9379688628043166e-29,0.0,0.9999999999989999,6.277469479178212e-45,0.0,0.0
plot_10099,WE_AM,G4,0.0,7.493497392627121e-23,0.0,0.9999999999989999,1.947266164269115e-39,0.0,0.0
plot_101,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,1.3720171127100583e-42,0.0,0.0
plot_10100,WE_AM,G4,0.0,7.738402704051346e-23,0.0,0.9999999999989999,1.9555959579706387e-39,0.0,0.0
plot_10109,WE_AM,G4,0.0,2.0929465459343687e-29,0.0,0.9999999999989999,7.803250974043121e-45,0.0,0.0
plot_10110,WE_AM,G4,0.0,8.105049880405758e-28,0.0,0.9999999999989999,3.4087660371473336e-44,0.0,0.0
plot_10111,WE_AM,G4,0.0,1.3075687021868322e-27,0.0,0.9999999999989999,2.520895756243294e-44,0.0,0.0
plot_10112,WE_AM,G4,0.0,5.288013349775437e-26,0.0,0.9999999999989999,2.1968090171787747e-44,0.0,0.0
plot_10113,WE_AM,G4,0.0,1.235619146645597e-26,0.0,0.9999999999989999,6.5152053900293406e-43,0.0,0.0
plot_10114,WE_AM,G4,0.0,2.967851288971785e-14,0.0,0.9999999999989702,1.0654471152562733e-32,0.0,0.0
plot_10115,WE_AM,G4,0.0,4.3706649465479803e-16,0.0,0.9999999999989995,8.585946009308187e-36,0.0,0.0
plot_10116,WE_AM,G4,0.0,2.8612670904953677e-24,0.0,0.9999999999989999,2.177962214970648e-43,0.0,0.0
plot_10117,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,8.910568759519301e-41,0.0,0.0
plot_10118,WE_AM,G4,0.0,4.0553071754926964e-26,0.0,0.9999999999989999,5.150159881448075e-42,0.0,0.0
plot_10119,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,2.6900163228013353e-18,0.0,0.0
plot_10120,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,2.3813093997903564e-28,0.0,0.0
plot_10123,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,5.350648821077576e-23,0.0,0.0
plot_10125,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_1013,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.5767392962200425e-37,0.0,0.0
plot_10131,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,9.883856870061414e-43,0.0,0.0
plot_10132,WE_AM,G4,0.0,8.815064581619156e-28,0.0,0.9999999999989999,6.50378984468504e-44,0.0,0.0
plot_10133,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,9.602123151229448e-42,0.0,0.0
plot_10134,WE_AM,G4,0.0,8.892762659307099e-20,0.0,0.9999999999989999,8.519566618837601e-42,0.0,0.0
plot_10135,WE_AM,G4,0.0,2.150818160441387e-28,0.0,0.9999999999989999,3.5219466803878313e-44,0.0,0.0
plot_1014,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.3621720237322217e-46,0.0,0.0
plot_10144,WE_AM,G4,0.0,1.2635426624062846e-22,0.0,0.9999999999989999,1.1511954947798623e-43,0.0,0.0
plot_10145,WE_AM,G4,0.0,3.27119437261169e-29,0.0,0.9999999999989999,3.323074075883154e-44,0.0,0.0
plot_10146,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,1.0147550484572702e-41,0.0,0.0
plot_10147,WE_AM,G4,0.0,1.2257026963243138e-24,0.0,0.9999999999989999,3.2185474305872605e-40,0.0,0.0
plot_10148,WE_AM,G4,0.0,6.234813738869489e-28,0.0,0.9999999999989999,7.619053137282208e-42,0.0,0.0
plot_10149,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,6.955119880771651e-26,0.0,0.0
plot_1015,WE_AM,G4,0.0,3.884854880226181e-27,0.0,0.9999999999989999,5.19164302607633e-44,0.0,0.0
plot_10150,WE_AM,G4,0.0,4.756218174535069e-31,0.0,0.9999999999989999,2.6386202486591123e-45,0.0,0.0
plot_10151,WE_AM,G4,0.0,2.472537551765795e-28,0.0,0.9999999999989999,1.3771200758956977e-43,0.0,0.0
plot_10152,WE_AM,G4,0.0,1.862862905811433e-30,0.0,0.9999999999989999,7.881531129752406e-45,0.0,0.0
plot_10153,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,3.511515205002448e-43,0.0,0.0
plot_10154,WE_AM,G4,0.0,3.908380960383134e-29,0.0,0.9999999999989999,2.2205047676570996e-44,0.0,0.0
plot_10155,WE_AM,G4,0.0,2.0658609941921704e-29,0.0,0.9999999999989999,2.2031299117844267e-44,0.0,0.0
plot_10156,WE_AM,G4,0.0,1.9675611921781204e-29,0.0,0.9999999999989999,1.577880605887239e-44,0.0,0.0
plot_10157,WE_AM,G4,0.0,7.156465306749301e-28,0.0,0.9999999999989999,2.0365114809526825e-44,0.0,0.0
plot_10158,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,4.1569543320253014e-43,0.0,0.0
plot_10159,WE_AM,G4,0.0,1.7549990042792492e-24,0.0,0.9999999999989999,2.2565676305646062e-43,0.0,0.0
plot_1016,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,3.2244442367823954e-45,0.0,0.0
plot_10160,WE_AM,G4,0.0,3.223936077772132e-22,0.0,0.9999999999989999,3.660846055855731e-43,0.0,0.0
plot_1017,WE_AM,G4,0.0,1.6762464771826666e-29,0.0,0.9999999999989999,3.826788694303412e-45,0.0,0.0
plot_10170,WE_AM,G4,0.0,6.9496474071563515e-12,0.0,0.9999999999920504,1.649430801652904e-31,0.0,0.0
plot_10171,WE_AM,G4,0.0,3.362823177680485e-18,0.0,0.9999999999989999,1.760576242791011e-41,0.0,0.0
plot_10172,WE_AM,G4,0.0,2.7672225235720026e-28,0.0,0.9999999999989999,2.0183362485054209e-44,0.0,0.0
plot_10173,WE_AM,G4,0.0,4.754335136986374e-29,0.0,0.9999999999989999,9.701207468348096e-45,0.0,0.0
plot_10174,WE_AM,G4,0.0,5.636506430849043e-23,0.0,0.9999999999989999,2.0131037119546994e-40,0.0,0.0
plot_10175,WE_AM,G4,0.0,1.055306964229018e-24,0.0,0.9999999999989999,3.4207822242435727e-43,0.0,0.0
plot_10176,WE_AM,G5,0.0,6.276391300895893e-240,0.0,7.070548864444682e-229,0.9999999999993617,0.0,0.0
plot_10177,WE_AM,G4,0.0,3.280049106750278e-28,0.0,0.9999999999989999,3.5493773264439854e-44,0.0,0.0
plot_10178,WE_AM,G4,0.0,1.8729578814828969e-29,0.0,0.9999999999989999,1.9708029272637058e-44,0.0,0.0
plot_10179,WE_AM,G4,0.0,5.996286707088285e-28,0.0,0.9999999999989999,4.830472553902182e-44,0.0,0.0
plot_10180,WE_AM,G4,0.0,4.449564842982243e-29,0.0,0.9999999999989999,1.135222359852826e-44,0.0,0.0
plot_10181,WE_AM,G4,0.0,6.025103823260347e-28,0.0,0.9999999999989999,8.60172204430524e-45,0.0,0.0
plot_10182,WE_AM,G4,0.0,2.937323987582106e-26,0.0,0.9999999999989999,6.145149486283759e-44,0.0,0.0
plot_10183,WE_AM,G4,0.0,1.1708134897941944e-25,0.0,0.9999999999989999,3.2588130318528842e-43,0.0,0.0
plot_102,WE_AM,G4,0.0,5.514160947116365e-28,0.0,0.9999999999989999,4.403547233096289e-44,0.0,0.0
plot_1020,WE_AM,G4,0.0,2.802448487366669e-18,0.0,0.9999999999989999,1.829641757432436e-41,0.0,0.0
plot_10204,WE_AM,G4,0.0,6.5637386819654675e-28,0.0,0.9999999999989999,1.0366544817215293e-44,0.0,0.0
plot_10205,WE_AM,G4,0.0,1.3719709222783693e-28,0.0,0.9999999999989999,6.77657436608815e-45,0.0,0.0
plot_10208,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10209,WE_AM,G4,0.0,2.1521372003651158e-29,0.0,0.9997904480047369,0.0002095519942629807,0.0,0.0
plot_1021,WE_AM,G4,0.0,6.541974863837625e-30,0.0,0.9999999999989999,1.0108861481251881e-45,0.0,0.0
plot_10216,WE_AM,G4,0.0,1.1528028474745365e-25,0.0,0.9999999999989999,2.5201957725844627e-43,0.0,0.0
plot_10217,WE_AM,G4,0.0,1.1543085532564894e-21,0.0,0.9999999999989999,1.9277276133478045e-41,0.0,0.0
plot_10218,WE_AM,G4,0.0,1.9326495589749424e-24,0.0,0.9999999999989999,5.7082443278344654e-43,0.0,0.0
plot_1022,WE_AM,G4,0.0,3.962677268712134e-27,0.0,0.9999999999989999,1.2991097212256473e-42,0.0,0.0
plot_10223,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,3.124033101313625e-38,0.0,0.0
plot_10224,WE_AM,G4,0.0,4.465175269373447e-29,0.0,0.9999999999989999,1.23536238141737e-43,0.0,0.0
plot_10225,WE_AM,G4,0.0,8.995875721920121e-26,0.0,0.9999999999989999,1.4633386994084915e-39,0.0,0.0
plot_10226,WE_AM,G4,0.0,2.3375093860355923e-23,0.0,0.9999999999989999,3.641439028351052e-41,0.0,0.0
plot_10227,WE_AM,G4,0.0,3.76110435379343e-29,0.0,0.9999999999989999,4.423347930601668e-44,0.0,0.0
plot_10228,WE_AM,G4,0.0,8.717542840220691e-26,0.0,0.9999999999989999,1.482766491833924e-39,0.0,0.0
plot_1023,WE_AM,G4,0.0,1.138233770963678e-24,0.0,0.9999999999989999,1.972820416684815e-41,0.0,0.0
plot_1024,WE_AM,G4,0.0,4.4456579343092064e-26,0.0,0.9999999999989999,1.0772524691740573e-41,0.0,0.0
plot_10244,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,1.3079292729716154e-25,0.0,0.0
plot_1028,WE_AM,G4,0.0,2.8232814857537234e-27,0.0,0.9999999999989999,1.1906496841856448e-44,0.0,0.0
plot_10298,WE_AM,G4,0.0,8.780524879272937e-14,0.0,0.9999999999989122,9.262080140477183e-33,0.0,0.0
plot_103,WE_AM,G4,0.0,5.353025057390334e-21,0.0,0.9999999999989999,2.431157572862708e-39,0.0,0.0
plot_1032,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,1.3678330321600422e-45,0.0,0.0
plot_1033,WE_AM,G4,0.0,2.725646190096861e-29,0.0,0.9999999999989999,3.8978791636687844e-45,0.0,0.0
plot_10339,WE_AM,G4,0.0,3.227694311396149e-15,0.0,0.9999999999989968,2.955801312341611e-39,0.0,0.0
plot_1034,WE_AM,G4,0.0,1.9228303373119857e-19,0.0,0.9999999999989999,6.456112962235596e-42,0.0,0.0
plot_10343,WE_AM,G4,0.0,1.4051668280973572e-29,0.0,0.9999999999989999,3.2106896821440155e-43,0.0,0.0
plot_10344,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.386601876775058e-46,0.0,0.0
plot_10345,WE_AM,G4,0.0,1.9506147415934093e-29,0.0,0.9999999999989999,1.3623731619129755e-44,0.0,0.0
plot_10346,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,9.151404915489626e-65,0.0,0.0
plot_10347,WE_AM,G4,0.0,1.4771144479407142e-38,0.0,0.9999999999989999,5.9868238036207375e-65,0.0,0.0
plot_10348,WE_AM,G4,0.0,2.5028744846520297e-37,0.0,0.9999999999989999,5.14195937886829e-65,0.0,0.0
plot_1035,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,6.154195274510591e-41,0.0,0.0
plot_10352,WE_AM,G4,0.0,1.0690441293865861e-23,0.0,0.9999999999989999,3.708514294211468e-43,0.0,0.0
plot_10353,WE_AM,G4,0.0,3.329183287911248e-27,0.0,0.9999999999989999,4.087032481039113e-41,0.0,0.0
plot_10354,WE_AM,G4,0.0,1.3098470796929865e-24,0.0,0.9999999999989999,3.7780399517498684e-40,0.0,0.0
plot_10355,WE_AM,G5,0.0,3.04552796244328e-224,0.0,9.773806475062906e-209,0.9999999999993617,0.0,0.0
plot_10356,WE_AM,G4,0.0,1.2928077548475112e-25,0.0,0.9999999999989999,1.101151463264294e-42,0.0,0.0
plot_10357,WE_AM,G4,0.0,2.133783476594439e-20,0.0,0.9999999999989999,1.9375535747553452e-38,0.0,0.0
plot_10358,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10359,WE_AM,G5,0.0,1.0743869151166721e-89,0.0,2.0666808151804314e-51,0.9999999999993617,0.0,0.0
plot_1036,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,3.081891096381831e-27,0.0,0.0
plot_10360,WE_AM,G5,0.0,7.725735814218831e-54,0.0,3.0679321403560748e-21,0.9999999999993617,0.0,0.0
plot_10363,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10364,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,3.250493269363734e-23,0.0,0.0
plot_10365,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.371076802836595e-42,0.0,0.0
plot_10366,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.61577226586608e-44,0.0,0.0
plot_1037,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,1.4428282461795138e-24,0.0,0.0
plot_10371,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,6.048265428545412e-44,0.0,0.0
plot_10372,WE_AM,G4,0.0,2.1951297491447423e-29,0.0,0.9999999999989999,2.1119896498186243e-43,0.0,0.0
plot_10373,WE_AM,G4,0.0,2.252984328622628e-29,0.0,0.9999999999989999,2.185316797704511e-44,0.0,0.0
plot_10374,WE_AM,G4,0.0,4.1898043163186723e-29,0.0,0.9999999999989999,8.032322037531811e-44,0.0,0.0
plot_10375,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,1.6431940328104445e-44,0.0,0.0
plot_10376,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,1.1358922588933995e-44,0.0,0.0
plot_10377,WE_AM,G4,0.0,2.873760194577236e-29,0.0,0.9999999999989999,7.220133154036007e-44,0.0,0.0
plot_10379,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,5.616636011083661e-46,0.0,0.0
plot_10383,WE_AM,G4,0.0,8.69567740796096e-34,0.0,0.9999999999989999,1.233750220132205e-64,0.0,0.0
plot_10384,WE_AM,G4,0.0,1.3441592904855335e-35,0.0,0.9999999999989999,1.7876976904693252e-65,0.0,0.0
plot_10386,WE_AM,G4,0.0,5.211859669760954e-30,0.0,0.9999999999989999,4.0624429897541406e-45,0.0,0.0
plot_10387,WE_AM,G4,0.0,5.932402531273079e-28,0.0,0.9999999999989999,6.2059389056628876e-43,0.0,0.0
plot_10388,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,5.868360022627831e-27,0.0,0.0
plot_10391,WE_AM,G4,0.0,4.0759928543038876e-35,0.0,0.9999999999989999,8.166119689443724e-65,0.0,0.0
plot_10392,WE_AM,G4,0.0,3.3692969288358356e-18,0.0,0.9999999999989999,4.402770474170363e-37,0.0,0.0
plot_10393,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.1240825214419942e-67,0.0,0.0
plot_10394,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.2601247711969682e-45,0.0,0.0
plot_10395,WE_AM,G4,0.0,3.3065681373382017e-24,0.0,0.9999999999989999,8.263201253785583e-42,0.0,0.0
plot_1040,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,4.958199886010001e-28,0.0,0.0
plot_10400,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,3.194463515198515e-67,0.0,0.0
plot_10401,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,1.7711822754045762e-65,0.0,0.0
plot_10402,WE_AM,G4,0.0,7.736064303557747e-36,0.0,0.9999999999989999,7.322011923257658e-65,0.0,0.0
plot_10403,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,4.446140446103381e-21,0.0,0.0
plot_10404,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,8.92340620170777e-25,0.0,0.0
plot_10405,WE_AM,G4,0.0,2.9350133503535888e-27,0.0,0.9999999999989999,8.256570742241241e-44,0.0,0.0
plot_10406,WE_AM,G4,0.0,1.5066554554807866e-26,0.0,0.9999999999989999,7.802523714470812e-42,0.0,0.0
plot_10407,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_1041,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,4.726614360697025e-28,0.0,0.0
plot_10421,WE_AM,G4,0.0,7.403375103683536e-29,0.0,0.9999999999989999,4.7502224355832854e-45,0.0,0.0
plot_10425,WE_AM,G4,0.0,3.469668692025255e-29,0.0,0.9999999999989999,2.5700229739381055e-43,0.0,0.0
plot_10426,WE_AM,G4,0.0,2.7497573395252983e-29,0.0,0.9999999999989999,1.0293895985950597e-44,0.0,0.0
plot_10427,WE_AM,G4,0.0,1.8361577733005003e-29,0.0,0.9999999999989999,5.7900518850127e-43,0.0,0.0
plot_10428,WE_AM,G4,0.0,1.1551282615300255e-21,0.0,0.9999999999989999,5.046143006109087e-41,0.0,0.0
plot_10430,WE_AM,G4,0.0,3.7140818268998837e-37,0.0,0.9999999999989999,7.63551017512771e-65,0.0,0.0
plot_10431,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,1.5491133278285125e-67,0.0,0.0
plot_10433,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,3.535922610084403e-45,0.0,0.0
plot_10434,WE_AM,G4,0.0,2.306015201065371e-29,0.0,0.9999999999989999,2.0059694996022188e-44,0.0,0.0
plot_10435,WE_AM,G4,0.0,1.5269874617272393e-24,0.0,0.9999999999989999,5.764956032330813e-43,0.0,0.0
plot_10436,WE_AM,G4,0.0,1.8333133576209797e-24,0.0,0.9999999999989999,5.006096750508286e-43,0.0,0.0
plot_10437,WE_AM,G4,0.0,1.472337670049185e-27,0.0,0.9999999999989999,3.214630888063348e-44,0.0,0.0
plot_10438,WE_AM,G4,0.0,1.3390031909340174e-27,0.0,0.9999999999989999,1.2790432349345195e-43,0.0,0.0
plot_10439,WE_AM,G4,0.0,1.9488525147245945e-29,0.0,0.9999999999989999,6.358659386798937e-45,0.0,0.0
plot_10445,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,2.3509347332394e-28,0.0,0.0
plot_1045,WE_AM,G2,0.0,0.999999999999095,0.0,0.0,3.5281662597448056e-26,0.0,0.0
plot_10466,WE_AM,G4,0.0,3.1752539305929955e-27,0.0,0.9999999999989999,1.4231505603925202e-42,0.0,0.0
plot_10470,WE_AM,G4,0.0,2.597186378039548e-26,0.0,0.9999999999989999,2.2961272542072903e-42,0.0,0.0
plot_10473,WE_AM,G4,0.0,2.5794713639521472e-26,0.0,0.9999999999989999,1.1589861155640776e-34,0.0,0.0
plot_10474,WE_AM,G5,0.0,5.606062019594403e-51,0.0,1.5115206144651512e-18,0.9999999999993617,0.0,0.0
plot_10475,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10476,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10477,WE_AM,G5,0.0,3.5706324438929434e-144,0.0,5.119386416538528e-101,0.9999999999993617,0.0,0.0
plot_10478,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,1.4198949089878332e-44,0.0,0.0
plot_10479,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.3204014543989965e-44,0.0,0.0
plot_10494,WE_AM,G4,0.0,1.6856288261835634e-29,0.0,0.9999999999989999,3.174745348697399e-44,0.0,0.0
plot_10495,WE_AM,G4,0.0,5.020567166923001e-18,0.0,0.9999999999989999,2.4498416535978377e-36,0.0,0.0
plot_10496,WE_AM,G4,0.0,1.9004873752041268e-35,0.0,0.9999999999989999,6.632341291923312e-64,0.0,0.0
plot_10497,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,3.6104165547263914e-63,0.0,0.0
plot_10499,WE_AM,G4,0.0,7.181997857076294e-32,0.0,0.9999999999989999,2.22799848346015e-60,0.0,0.0
plot_10500,WE_AM,G4,0.0,5.764787557552734e-36,0.0,0.9999999999989999,1.0769050595347404e-64,0.0,0.0
plot_10501,WE_AM,G4,0.0,1.385055711160226e-35,0.0,0.9999999999989999,6.318126587134976e-64,0.0,0.0
plot_10502,WE_AM,G4,0.0,4.660142295541947e-30,0.0,0.9999999999989999,6.173539493813115e-60,0.0,0.0
plot_10503,WE_AM,G4,0.0,9.601781302626866e-36,0.0,0.9999999999989999,4.800831082658446e-64,0.0,0.0
plot_1052,WE_AM,G4,0.0,3.640151479318233e-23,0.0,0.9999999999989999,2.5768378229556624e-44,0.0,0.0
plot_10521,WE_AM,G5,0.0,2.166056842769111e-296,0.0,2.8638421131251592e-248,0.9999999999993617,0.0,0.0
plot_10522,WE_AM,G4,0.0,2.416777725187564e-26,0.0,0.9999999999989999,1.1359457441485885e-31,0.0,0.0
plot_10527,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10528,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10529,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_1053,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,3.0261161741086098e-46,0.0,0.0
plot_10530,WE_AM,G4,0.0,9.668499464817095e-18,0.0,0.9999999999989999,1.0483668553269813e-35,0.0,0.0
plot_10531,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10532,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10533,WE_AM,G5,0.0,0.0,0.0,0.0,0.9999999999993617,0.0,0.0
plot_10534,WE_AM,G4,0.0,1.5880500148597763e-14,0.0,0.9999999999989839,3.48175533358859e-33,0.0,0.0
plot_10535,WE_AM,G4,0.0,1.0195315022010246e-27,0.0,0.9999999999989999,1.8659900828685788e-42,0.0,0.0
plot_1054,WE_AM,G4,0.0,2.3831079555589852e-29,0.0,0.9999999999989999,1.583731614216993e-45,0.0,0.0
plot_10540,WE_AM,G4,0.0,1.2154869053838221e-26,0.0,0.9999999999989999,7.346309706195211e-42,0.0,0.0
plot_10541,WE_AM,G4,0.0,1.7309144196043687e-22,0.0,0.9999999999989999,7.526249836382579e-40,0.0,0.0
plot_10542,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,6.307651481821472e-45,0.0,0.0
plot_10543,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,3.261319687856642e-45,0.0,0.0
plot_10549,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,9.383795394755329e-67,0.0,0.0
plot_1055,WE_AM,G4,0.0,5.466377004458913e-28,0.0,0.9999999999989999,2.570914668933827e-45,0.0,0.0
plot_10550,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,2.6666930076944937e-65,0.0,0.0
plot_10551,WE_AM,G4,0.0,0.0,0.0,0.9999999999989999,9.817357114308334e-67,0.0,0.0
