unit_id,t_id,func_state,p_F0,p_F1,p_F2,p_F3,p_F4,p_F5,p_F6,p_F7,p_F8,p_F9,p_F10,poi_density,poi_entropy,food_density,retail_density,office_density,residential_service_density,public_service_density,entertainment_density,transport_service_density,dianping_heat,meituan_heat,avg_rating,housing_price,aoi_dominant_function,service_accessibility
plot_10646,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11845383979630365,1.9020550207648028,0.0,0.009920465351462028,0.008870051197232363,0.0,0.06046718086676002,0.0,0.0,0.0,0.0,3.75,101000.0,UNKNOWN,0.9614084988101566
plot_10646,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11894724841993351,1.9020550207648028,0.0,0.016113990976418108,0.008590601735886183,0.0,0.057884099610392446,0.0,0.0,0.0,0.0,3.75,101000.0,UNKNOWN,0.9614084988101566
plot_10646,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07942286666156134,1.9020550207648028,0.0,0.014533629567563022,0.006299347572398232,0.0,0.02781865936560084,0.0,0.0,0.0,0.0,3.75,101000.0,UNKNOWN,0.9614084988101566
plot_10646,WE_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07916200754854619,1.9020550207648028,0.0,0.01579532600508128,0.0022401212442793375,0.0,0.018745186426306796,0.0,0.0,0.0,0.0,3.75,101000.0,UNKNOWN,0.9614084988101566
plot_10604,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037977799173893545,2.249687630664561,4.3831051347277085e-05,0.00610273609217944,0.0007333411342480916,0.011362619326336584,5.507594454497676e-05,0.0025503383201865818,0.00036980550294980974,0.0,0.0,14.166666666666666,125000.0,UNKNOWN,0.9475925700469591
plot_10604,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03886156621151611,2.249687630664561,9.454826366833577e-05,0.009681208824632479,0.0005945171029395426,0.008814625291005967,5.150493025442312e-05,0.004087439720340975,0.0001818696861824468,0.0,0.0,14.166666666666666,125000.0,UNKNOWN,0.9475925700469591
plot_10604,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03648288959003234,2.249687630664561,7.415622182023067e-05,0.00900795362246711,0.0004117773109244841,0.008663112387440603,2.4895889356325538e-05,0.005029704082937108,0.0001773048520647887,0.0,0.0,14.166666666666666,125000.0,UNKNOWN,0.9475925700469591
plot_10604,WD_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05817246500303863,2.249687630664561,0.00013196512926239568,0.009481617643746955,0.00015812462625946415,0.02269590195222668,1.7507971210611225e-05,0.007607097621841614,0.00021269550247547206,0.0,0.0,14.166666666666666,125000.0,UNKNOWN,0.9475925700469591
plot_10604,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815246887209957,2.249687630664561,4.5682613756915646e-05,0.0062135395243655646,0.0005698079857072161,0.011469116703070572,5.351572022814508e-05,0.002686884696121735,0.00035386982674864316,0.0,0.0,14.166666666666666,125000.0,UNKNOWN,0.9475925700469591
plot_10604,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03977232493335731,2.249687630664561,9.739682122162586e-05,0.010092764429895222,0.0005518562815810532,0.008921122667739955,5.122959655145283e-05,0.0043284039131677166,0.00018283548474009326,0.0,0.0,14.166666666666666,125000.0,UNKNOWN,0.9475925700469591
plot_10604,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03674263866992588,2.249687630664561,7.51532169638822e-05,0.009102927992912358,0.0004046671740314025,0.008716361075807597,2.462055565335524e-05,0.005085929061263347,0.00017537325494949578,0.0,0.0,14.166666666666666,125000.0,UNKNOWN,0.9475925700469591
plot_10604,WE_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059222497506847216,2.249687630664561,0.0001358106819593373,0.009893173249009702,0.00014390435247330104,0.022829023673144162,1.6590192200710234e-05,0.00787215823395103,0.00020979810680253266,0.0,0.0,14.166666666666666,125000.0,UNKNOWN,0.9475925700469591
