unit_id,t_id,mob_state,p_R1,p_R2,p_R3,p_R4,p_R5,p_R6,p_R7,road_centrality,population_density,traffic_intensity,congestion_proxy,bottleneck_index,func_state,p_F1,p_F2,p_F3,p_F4,p_F5,p_F6,poi_entropy,food_density,retail_density,office_density,residential_service_density,public_service_density,entertainment_density,transport_service_density,dianping_heat,meituan_heat,avg_rating,housing_price,aoi_dominant_function,ai_interface_vitality,landuse_mix,service_accessibility,station_proximity,p_F7,morph_state,p_M1,p_M2,p_M3,p_M4,p_M5,p_M6,p_M7,barrier_index,accessibility_index,poi_density,stay_proxy,green_blue_ratio,building_coverage,edge_conductance_mean,dist_to_station,site_z_iface_residential,site_z_stack_barrier,site_z_expanse_disused
plot_6012,WD_AM,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3501294127177392,272.7658996582031,0.0,0.0,0.6472725270034535,F4,0.0,0.0,0.0,1.0,0.0,0.0,1.232991726569919,0.0,0.0,0.0,0.0002246669945146,0.0,0.0,0.002020069774261,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.828422711064585,0.0096667559644955,0.0,M4 路网密·覆盖中高·风貌低,0.0,5.746931873312479e-07,0.0,0.999999365428806,0.0,5.987800633353203e-08,0.0,1.0642857142857145,0.2201425049789059,0.0082509478577136,190.0826532332371,0.0,0.5716339416842693,0.3831427242435261,3711.25,3.1256510598504705e-88,3.2223059961287135e-122,1.3931183471718434e-64
plot_6013,WD_AM,2,5.1821478077894564e-08,0.9999994843543012,4.35808850583753e-12,2.9614003549218384e-23,0.0,4.6381986335053486e-07,0.0,0.3420537925533995,218.77687072753903,19844.22127530822,6787.791147488037,0.1920537925533995,F4,0.0,0.0,0.0,1.0,0.0,0.0,0.4401169258070017,0.0,0.0,0.0,0.0012507872876894,0.0,0.0,0.0018192581367745,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.9543273879945416,0.009408539920158,0.0,M4 路网密·覆盖中高·风貌低,0.0,1.0715409352374212e-34,0.0,0.9999920940083068,0.0,7.905991693781247e-06,0.0,0.0,0.382344826486048,0.0432180583598605,0.0,0.0,0.5055940685629193,0.4313563196387628,3732.91,1.344930399610687e-94,4.0110390745762884e-138,3.2700644632715e-71
plot_6014,WD_AM,2,5.0550655643938434e-08,0.9999996430253012,1.1387885938697302e-12,3.91858221540629e-23,0.0,3.064229041503449e-07,0.0,0.3759653851770441,349.2984975179037,8824.219438449678,3317.6010600634927,0.2259653851770441,F4,0.0,0.0,0.0,1.0,0.0,0.0,1.300959572395486,0.0,0.0,0.0,0.0003178838943276,0.0,0.0,0.0018494363254155,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.8787635309114248,0.0102846786592172,0.0,M1 风貌占比高·覆盖中高·渗透偏高,0.9999998336200356,8.10497224546214e-10,0.0,1.6556900166329826e-07,1.3070146174188958e-31,4.651955021521976e-13,0.0,0.0,0.3789730438584344,0.0070873635200715,0.0,0.0,0.699548876515653,0.4246127543835354,3661.68,1.1528441519780628e-89,3.8521328672964464e-129,9.58232692587357e-67
plot_6050,WD_AM,7,8.168602574603462e-23,0.0,1.2902605868501784e-213,6.5320016307800345e-18,0.0,9.425077340234282e-106,1.0,0.5405425027445139,393.9133605957031,0.0,0.0,0.8027646249667361,F6,0.0,0.0,0.0,0.0,0.0,1.0,1.0132690262467303,0.0,0.0,0.0,0.0018063710318715,0.0,0.0004344681258344,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.7962742985550977,0.1825488446228899,0.0,M3 建成主体·路网稀·风貌无,0.0,7.838883832937505e-11,0.9999999398928558,6.002874115835809e-08,5.502811112657623e-35,1.3944784874886291e-14,0.0,0.9055555555555556,0.3354820219577343,0.0032998573806272,0.0,0.0,0.6789251810557869,0.6265193772488021,1360.59,0.00014313153844777883,3.253210202894367e-14,3.863625334651319e-11
plot_6051,WD_AM,1,1.0,1.2815136009042924e-36,2.0784094649219983e-146,7.432953224638121e-17,0.0,1.4058938201059382e-45,0.0,0.5402857454345232,410.5183410644531,18355.947937100435,9917.457014353608,0.4402856454345232,F4,0.0,0.0,0.0,1.0,0.0,0.0,1.0336614093345984,0.0,0.0,0.0,0.0044770734303473,0.0,0.0,0.0,0.0,0.0,1.75,0.0,UNKNOWN,0.0,0.0,0.7945131918004364,0.1977824677442021,0.0,M3 建成主体·路网稀·风貌无,0.0,2.241623752457505e-11,0.9999999469148954,5.3062667924011844e-08,3.3838056262356943e-16,2.056377087491217e-14,0.0,0.0,0.3759060348353785,0.0212278566286443,0.0,0.0,0.423321201292037,0.5295896252263126,1296.47,0.000433717956562073,3.411477430051765e-13,1.869055140271944e-10
plot_6052,WD_AM,2,9.2806159366392e-05,0.9999062615932618,3.75796090870986e-20,1.700384344520211e-20,0.0,9.322473714382112e-07,0.0,0.4169999352696061,298.58740234375,13193.235274551507,5501.578255484664,0.3351816716332425,F6,0.0,0.0,0.0,0.0,0.0,1.0,1.4921530032880383,0.0,0.0011614711557038,0.0007986844811355,0.0004588982199247,0.0008511037519056,0.0,0.0007281415288081,0.0,0.0,1.0,0.0,UNKNOWN,0.0,0.0,0.9148973470194516,0.1001749120924619,0.0,M5 覆盖低·建筑高·阻隔高,0.0,1.708540228067826e-05,0.0022098358071086,1.1572919898651804e-10,0.9977730599061964,1.876868521040821e-08,0.0,0.0,0.4005789405335788,0.0067101973097916,0.0,0.0,0.0969503332141519,0.619339517430794,1840.67,5.128797066344054e-07,1.4341584520539128e-11,6.895036905614404e-11
plot_6053,WD_AM,2,0.0003367756372034,0.9996620711088698,6.1231060594018635e-21,4.8178427608582104e-20,0.0,1.1532539271375743e-06,0.0,0.4414091866885325,305.5875549316406,14572.489880379522,6432.430906125195,0.3514090966885325,F6,0.0,0.0,0.0,0.0,0.0,1.0,1.4280793207083915,0.0,0.0015395279106499,0.0,0.0011059431969722,0.0,0.0,0.0038606011040338,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.9732751849239432,0.1070550061975208,0.0,M3 建成主体·路网稀·风貌无,0.0,5.6432693992917675e-09,0.9999103615012548,4.62002987884036e-08,8.95866497521666e-05,5.425174524256313e-12,0.0,0.0,0.4057305077257523,0.0125749046044703,0.0,0.0,0.1939436437488309,0.6114608154515048,1787.53,2.4789813158517467e-06,1.1238216853653257e-10,4.092788371497735e-10
plot_6054,WD_AM,2,9.042503988226287e-06,0.9999897980726348,2.9272651483659475e-17,4.8848460390940704e-21,0.0,1.1594233778671788e-06,0.0,0.4333246085117868,293.77349853515625,5373.283778093219,2328.376089564979,0.3208244960117868,F3,0.0,0.0,1.0,0.0,0.0,0.0,1.2629806359708506,0.0,0.0,0.0,0.0010043169500645,0.0056915048304106,0.0,0.0090302107747807,0.0,0.0,35.0,0.0,UNKNOWN,0.0,0.0,0.7977648296345135,0.0938448398887349,0.0,M3 建成主体·路网稀·风貌无,0.0,1.7284165003046685e-11,0.9999999150013448,8.498133870727577e-08,6.515305776521177e-17,3.257133280902891e-14,0.0,0.0,0.3552384040440862,0.0189055486335596,0.0,0.0,0.4954125512632977,0.4604765580881724,1892.89,2.7636004743685016e-08,5.0748091736811416e-15,3.7201561457225127e-13
plot_6055,WD_AM,2,2.0303810086969312e-05,0.9999791188324412,1.30372753887879e-18,1.5855211319861638e-20,0.0,5.773574723025311e-07,0.0,0.4163888344156531,349.2984975179037,4572.6633538053065,1904.005964066163,0.3163889344156532,F3,0.0,0.0,1.0,0.0,0.0,0.0,1.7969160278672682,0.0,0.0,0.0,0.0101404812492052,0.0,0.001776976412052,0.0042140665448981,0.0,0.0,45.0,0.0,UNKNOWN,0.0,0.0,0.8689513779329087,0.0930540287701392,0.0,M3 建成主体·路网稀·风貌无,0.0,2.1946602081956003e-10,0.999999642769147,8.936160218344485e-08,2.676497021980731e-07,8.255568133100085e-14,0.0,0.0,0.3664272432963447,0.0214820633912725,0.0,0.0,0.2503799546802029,0.5106324865926893,1899.66,4.83964914393139e-08,1.1923022270000625e-13,2.158420980529306e-12
plot_6056,WD_AM,2,4.778688954770839e-05,0.9999470386968312,1.9651276982686146e-17,6.670509867698378e-21,0.0,5.174413620985813e-06,0.0,0.4414091866885325,349.2984975179037,29095.83183972763,12843.167468400485,0.3514091866885325,F2,0.0,1.0,0.0,0.0,0.0,0.0,2.3076406855293445,0.0,0.0182773977034969,0.0246958708875277,0.0266052133010263,0.0,0.0009872870058954,0.0197003051981315,0.0,62.8960388760548,16.7,0.0,UNKNOWN,0.0,0.0,0.8895076030234833,0.108174187919389,0.0,M3 建成主体·路网稀·风貌无,0.0,1.863961973883913e-11,0.9999999318436684,6.813765698079044e-08,4.146536664654906e-18,3.5262106504653183e-14,0.0,0.0,0.3754050546942489,0.1100529916462924,0.0,0.0,0.5510016228721497,0.5508101093884977,1779.21,1.2369037212206544e-06,1.9926691743112564e-12,3.9717417370463547e-11
plot_6057,WD_AM,7,2.66101783189277e-25,0.0,2.8567679556350118e-117,3.804949757222885e-20,0.0,1.610005442563999e-76,1.0,0.4064814927486939,313.16845703125,0.0,0.0,1.0309259371931383,F3,0.0,0.0,1.0,0.0,0.0,0.0,2.2171300504431053,0.0031856781421704,0.0074415292863296,0.0,0.0058077124190387,0.0062833033750757,0.0,0.003225318263666,0.0,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.932333490829185,0.3942628342839435,0.0,M3 建成主体·路网稀·风貌无,0.0,3.6120782440564965e-10,0.9999996514743368,3.481644490100365e-07,1.6949080016164148e-15,4.201535305798174e-15,0.0,1.8111111111111111,0.1954886382965569,0.0343706149459431,0.0,0.0,0.4024827175546208,0.5243106099264472,744.59,0.0003079403634972477,1.003124159855564e-12,1.1019132607480833e-10
plot_6058,WD_AM,1,0.9999999999999996,0.0,3.3505194497503843e-116,4.710016138262153e-16,0.0,1.3409630946501419e-34,0.0,0.4003080506336573,349.2984975179037,5394.239996379331,4264.731452761416,0.6778081631336573,F3,0.0,0.0,1.0,0.0,0.0,0.0,1.7896401787012155,0.0,0.0114379469386915,0.0,0.0040170154235338,0.0,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.965637572462949,0.4397715022622016,0.0,M5 覆盖低·建筑高·阻隔高,0.0,9.432577801268008e-11,0.0005219476374053,2.0118637684599144e-11,0.9994780500398912,2.2082590787704883e-09,0.0,0.975,0.2491922299421053,0.0329412021862284,0.0,0.0,0.1164653990056192,0.4483847098842106,657.2,0.005797668310595758,5.974285921599721e-09,3.5595077928044624e-08
plot_6059,WD_AM,1,0.9999999999999998,0.0,1.0756183235200767e-158,2.595714002184437e-16,0.0,2.966430100542328e-49,0.0,0.4003080506336573,299.7730178833008,32864.277483776175,25982.773838652727,0.6778080506336572,F3,0.0,0.0,1.0,0.0,0.0,0.0,2.0697119672214197,0.0052227856645972,0.0043177220407886,0.0,0.0056864519017313,0.0010546479237571,0.0,0.0093837004928374,0.0,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.946212576872211,0.4648746405294567,0.0,M3 建成主体·路网稀·风貌无,0.0,6.931323043618926e-11,0.9999999314162432,6.845452934735025e-08,5.98892154471336e-11,2.4157819144520643e-14,0.0,0.975,0.2442090444836679,0.0451079535638523,0.0,0.0,0.3288067717832213,0.4384180889673358,612.79,0.0078283319449151,3.4250905615308674e-08,9.826865721827248e-08
plot_6060,WD_AM,2,0.0005332211201011,0.9994667412940412,1.4833088979773397e-21,6.834812378021025e-20,0.0,3.758585741826095e-08,0.0,0.4181989188360005,269.6019897460937,29908.674974897905,12507.775538319647,0.1931991438360005,F2,0.0,1.0,0.0,0.0,0.0,0.0,2.3640735516689726,0.0031013030390483,0.0041662952854168,0.0064644998457685,0.0167143145246665,0.0195703920110898,0.0,0.008036631563054,0.0,214.3780480000741,2.7142857142857144,0.0,UNKNOWN,0.0,0.0,0.9542284996173775,0.0806852093446706,0.0,M3 建成主体·路网稀·风貌无,0.0,5.077063429631033e-10,0.9999998713588644,1.2808269475313177e-07,5.067068332359854e-11,6.343423510460066e-14,0.0,0.0,0.481359101295161,0.0790769044234786,0.0,0.0,0.3522889994545335,0.462718702590322,2013.76,6.5558008632618405e-09,5.160322786669897e-12,4.9855628373254165e-12
plot_6061,WD_AM,6,0.0401724728371188,0.0,4.440441779996669e-11,8.323961703803789e-18,0.0,0.9598275271184769,0.0,0.4153660456872344,296.91981506347656,19779.43540601039,16226.01909427821,0.6928660456872344,F3,0.0,0.0,1.0,0.0,0.0,0.0,2.5628227484253503,0.0003199617242247,0.0007630243912921,0.0055407576704386,0.0021705953170387,0.0053676443213736,0.0007517826771396,0.0031379761099242,0.0,0.0,17.5,0.0,UNKNOWN,0.0,0.0,0.8100492574411118,0.1349602484270961,0.0,M4 路网密·覆盖中高·风貌低,0.0,4.68087655987808e-05,0.0,0.9999531880038496,3.0601068662936986e-178,3.230551752205583e-09,0.0,0.975,0.3363693937646448,0.0231928498893583,0.0,0.0,0.4512944973622032,0.6227387875292897,1602.22,0.0010867088601856738,0.00039424915685277176,3.437984929331803e-05
plot_6062,WD_AM,7,3.81057344889262e-26,0.0,4.532300834346348e-72,5.52941954183852e-21,0.0,1.1355968340628083e-60,1.0,0.4181989188360005,281.6864624023437,0.0,0.0,0.7153417759788576,F3,0.0,0.0,1.0,0.0,0.0,0.0,1.741072325654352,0.0137540318181998,0.0,0.0034432143401949,0.0061823730492738,0.0,0.001177690981394,0.0133411584985427,0.0,0.0,3.0,0.0,UNKNOWN,0.0,0.0,0.9406171047648912,0.0874959738342562,0.0,M3 建成主体·路网稀·风貌无,0.0,5.341186869113946e-11,0.9999998875926074,1.12353959349651e-07,1.3172202565360694e-21,2.073429787643572e-14,0.0,1.0642857142857145,0.2230462382783123,0.0485980807964448,0.0,0.0,0.5403855417734469,0.3889496194137675,1948.93,5.059219485473782e-08,4.20278741226455e-11,3.836910427952709e-11
plot_6069,WD_AM,3,0.0085865552247022,0.0,0.9914134447752976,1.4639399691350148e-16,0.0,1.6237580764111914e-32,0.0,0.3437666597734297,291.4456679400276,1784.4135044405598,3622.596932727375,2.205988781995652,F6,0.0,0.0,0.0,0.0,0.0,1.0,1.6711146720752268,3.305251548256267e-05,4.5541333612424974e-06,0.0,0.0,0.0,4.673996731294893e-06,8.565138131325675e-05,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.6862911376309184,0.0069711505227883,0.0,M6 蓝绿高·路网密·覆盖低,0.0,4.1920400160217116e-26,0.0,0.0,0.0,1.0,0.0,4.905555555555555,-0.5398013394664956,0.0003633850938416,0.0,0.9293988050261696,0.0030600092156227,0.2981748766225645,3972.78,3.2479694143179385e-49,2.022651854833762e-07,1.4253251349748787e-26
plot_6072,WD_AM,7,1.3433199602840999e-24,0.0,3.580506029070376e-155,3.4539132901350763e-19,0.0,5.458545265137151e-117,1.0,0.4670271255734858,349.2984975179037,0.0,0.0,2.467027382716343,F4,0.0,0.0,0.0,1.0,0.0,0.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.910677590057068,0.1683012080256144,0.0,M7 无建筑·阻隔高·连通低,0.0,2.9957289019911885e-91,1.2934444017087665e-245,2.0952319846779263e-283,1.9087006544571383e-28,1.79467193688454e-27,1.0,5.321428571428571,-0.2812937419485819,0.002670163885343,0.0,0.0,0.0,0.2945559446742648,1425.6,0.0005982558728181633,3.1226021873761514e-11,2.3841701002637044e-09
plot_6073,WD_AM,7,7.611200782571222e-25,8.876375161406406e-57,3.7734828877179383e-109,4.621658785256491e-20,3.734786127007115e-12,1.4151468692309012e-73,0.9999999999962652,0.4543388341443369,402.5265197753906,0.0,0.0,0.3043388341443369,F6,0.0,0.0,0.0,0.0,0.0,1.0,1.5165218186857643,0.0,0.0,0.0017029694115472,0.0021526362787906,0.0,0.0005083381289687,0.0018630677522235,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.7970241042602139,0.1382229248102216,0.0,M4 路网密·覆盖中高·风貌低,0.0,0.0038909248001421,1.5646591166837502e-251,0.9960842717184132,7.579772017627912e-06,1.7223709427880747e-05,0.0,0.0,0.4040757580834522,0.0140744974893537,0.0,0.0,0.3248479613273133,0.4748181828335711,1583.11,1.8748058478046977e-05,1.0253313756833685e-13,3.213135121476896e-11
plot_6074,WD_AM,2,0.0009026568672035,0.9990938834059672,6.82713029597378e-21,1.0832501719823625e-19,0.0,3.4597268288906844e-06,0.0,0.4471338226115287,349.2984975179037,25301.685657566934,11313.239426583192,0.3471339226115286,F3,0.0,0.0,1.0,0.0,0.0,0.0,2.156272143430612,0.0054765208861985,0.0027667976973381,0.0055347946922557,0.0182856535697341,0.0135163746966017,0.0018930793000148,0.0037844549043276,0.0,0.0,19.75,0.0,UNKNOWN,0.0,0.0,0.9775297330518516,0.1149322447888789,0.0,M3 建成主体·路网稀·风貌无,0.0,3.2353837523682755e-11,0.9999998010439256,1.226014339844887e-07,7.632223859308031e-08,4.8815255544441463e-14,0.0,0.0,0.3727490439230275,0.0734906468663369,0.0,0.0,0.2967915002449076,0.5232760878460551,1730.73,1.6219126481289213e-05,3.83193626542479e-09,6.101510641171067e-09
plot_6075,WD_AM,2,0.000209392685741,0.9997860701402692,7.595261249484541e-19,2.729809545773892e-20,0.0,4.537173990467005e-06,0.0,0.4448395774024687,349.2984975179037,31083.445018849667,13827.146546397958,0.3548395774024687,F4,0.0,0.0,0.0,1.0,0.0,0.0,1.845634603667064,0.0,0.0,0.0,0.0050311003441093,0.0100628644967362,0.0,0.0122091894896398,0.0,0.0,4.0,0.0,UNKNOWN,0.0,0.0,0.9655891989699292,0.1160365559524558,0.0,M3 建成主体·路网稀·风貌无,0.0,5.293968525261035e-10,0.9999821971334792,7.105788913241844e-08,1.773127887428551e-05,3.6116252485526883e-13,0.0,0.0,0.3801864369888362,0.0369847007057905,0.0,0.0,0.2145258434800645,0.5603728739776725,1723.08,1.1380612591254952e-05,3.0547805712790794e-10,1.3906053426487706e-09
plot_6076,WD_AM,2,0.0002514702802292,0.9997443370436068,4.499404906135513e-19,3.182415137635662e-20,0.0,4.192676163653928e-06,0.0,0.4448395774024687,305.8694763183594,32686.76038882426,14540.36467802034,0.3323395774024688,F3,0.0,0.0,1.0,0.0,0.0,0.0,1.4637179952011548,0.0,0.0,0.0147596972013474,0.0038868700268666,0.0120147544684257,0.0,0.0179414169821764,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.9059248594213388,0.1166852663519365,0.0,M3 建成主体·路网稀·风貌无,0.0,2.1889125460369648e-11,0.999999861569116,1.3839086197854726e-07,1.810563058146836e-11,2.765446854899473e-14,0.0,0.0,0.3662322234920334,0.0590435522942168,0.0,0.0,0.403978358815434,0.4824644469840667,1718.62,6.628193153161958e-06,1.6859136388833494e-11,2.501517906963792e-10
plot_61,WD_AM,5,6.602349851656918e-33,1.075235673995197e-50,2.1783129705145566e-69,1.3879113841648228e-27,0.99999977344702,1.0999351892970198e-66,2.2655298105553986e-07,0.3727418158267332,286.18951416015625,0.0,0.0,0.2441703872553046,F4,0.0,0.0,0.0,1.0,0.0,0.0,2.010591902769992,0.0,0.0,0.0,0.0067390469325167,0.0149440898719606,0.0,0.0,0.0,0.0,3.0,0.0,UNKNOWN,0.0,0.0,0.954804322390567,0.0646066779304421,0.0,M3 建成主体·路网稀·风貌无,0.0,3.295337920123218e-10,0.9999945415944562,1.3149038444098953e-07,5.326585555590094e-06,6.994231764105804e-14,0.0,0.0,0.4215663618019601,0.0284855389658592,0.0,0.0,0.2353238670556208,0.5574184378896346,2191.55,4.2204229056042883e-22,4.1829222349027373e-54,8.216148807466403e-36
plot_6106,WD_AM,3,0.0006202444408626,0.0,0.9993797555591374,2.9375233110939512e-18,0.0,2.0808165533169822e-20,0.0,0.2136717471671381,296.8186340332031,6951.024461570004,7426.18770652589,1.6636717471671385,F6,0.0,0.0,0.0,0.0,0.0,1.0,1.3391044795914733,0.0,0.0,0.0009520289404903,0.0,0.0025362812922759,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.8725008921369639,0.0048559525339242,0.0,M3 建成主体·路网稀·风貌无,0.0,2.263836420152669e-08,0.9999979576202158,2.019741417143992e-06,5.452431696750139e-16,2.2582074064500945e-15,0.0,4.0,-0.4479864852820323,0.004161762850969,0.0,0.0,0.3991737566017754,0.3706936961026021,4262.04,1.7110254683353598e-78,2.4929983904352903e-110,7.905774216584511e-85
plot_6107,WD_AM,3,1.8432813759124026e-05,0.0,0.9999815671828652,3.2195078317420104e-19,0.0,3.3760459452451425e-12,0.0,0.281224727325972,1118.4735107421875,11503.044823543663,15666.355404124435,1.6897961558974006,F3,0.0,0.0,1.0,0.0,0.0,0.0,1.1643645119309334,0.0,0.0086720890850817,0.0159022757469052,0.0045684661498812,0.0,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.8503213004074233,0.0054490581595644,0.0,M3 建成主体·路网稀·风貌无,0.0,2.063000025577424e-10,0.9999999438423736,5.595128887923849e-08,3.4019631410779934e-18,3.69535750672067e-14,0.0,3.8428571428571434,-0.1477091881123697,0.0307498393377906,0.0,0.0,0.4647540977640743,0.3331530523466891,4169.85,5.159724348761036e-78,2.6961838735309594e-118,3.497907419327852e-87
plot_6108,WD_AM,7,1.343908795516384e-27,0.0,2.729157967963611e-56,2.134115540932841e-21,0.0,1.852131161135849e-71,1.0,0.2844179534655623,349.2984975179037,0.0,0.0,1.7419179534655624,F4,0.0,0.0,0.0,1.0,0.0,0.0,0.6172417697283417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.7750940289858637,0.005902820449548,0.0,M3 建成主体·路网稀·风貌无,0.0,4.104778451880159e-11,0.9999999266164084,7.334253911119256e-08,1.3491089070672063e-20,4.665135235019041e-15,0.0,3.925,-0.185502869054573,0.0066602427509743,0.0,0.0,0.4839494819128203,0.3789942618908539,4105.86,8.47154861876991e-75,6.44694127718033e-113,1.0552168668819435e-83
plot_6109,WD_AM,7,1.15840568427545e-27,0.0,3.418912416969073e-56,2.091807622347877e-21,0.0,6.22191464351226e-83,1.0,0.2723827741636539,349.2984975179037,0.0,0.0,1.759882774163654,F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.90160932067979,0.0052530968505079,0.0,M4 路网密·覆盖中高·风貌低,0.0,4.8108189171862695e-14,0.0,0.999730811589438,2.6689883723843203e-173,0.0002691884105137,0.0,4.0,-0.5296530781361228,0.0,0.0,0.0,0.1637833403058993,0.2906938437277543,4199.15,6.67536483212177e-74,8.851023779435586e-100,6.957136277965756e-79
plot_6110,WD_AM,3,7.785736671495807e-05,0.0,0.9999221426332854,2.488911598907313e-19,0.0,2.5498779252138678e-26,0.0,0.2723827741636539,304.20806884765625,38396.996953107184,52293.40274820351,1.759882774163654,F4,0.0,0.0,0.0,1.0,0.0,0.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.97663626315117,0.0050638029845588,0.0,M3 建成主体·路网稀·风貌无,0.0,5.820444419860011e-10,0.9999999703921784,2.900235054336033e-08,2.2928706924443977e-11,4.978416309912846e-13,0.0,4.0,-0.533899303895639,0.0043604098666909,0.0,0.0,0.3516780577727854,0.2822013922087221,4228.51,1.4105959441038562e-74,3.658573973502865e-99,4.853773574981607e-79
plot_6111,WD_AM,6,4.620774344732391e-05,0.0,0.0002608553395604,4.530131759567158e-20,0.0,0.9996929369169928,0.0,0.3021063624796656,349.2984975179037,28142.387798243115,17003.988818438705,0.5896063624796656,F3,0.0,0.0,1.0,0.0,0.0,0.0,1.229696647259224,0.0,0.0,0.0012194253926991,0.0018683795007343,0.0162432342090151,0.0,0.0022234418989712,0.0,0.0,3.0,0.0,UNKNOWN,0.0,0.0,0.9339184592032566,0.0065708472330331,0.0,M3 建成主体·路网稀·风貌无,0.0,6.879473954176535e-12,0.9999998403682312,1.5463662021129232e-07,4.988246440224554e-09,2.1957299114862937e-14,0.0,1.0,0.1976886325798427,0.0250049022585434,0.0,0.0,0.2998170866508929,0.5453772651596855,4020.09,2.731244500604803e-65,7.58185339517033e-86,1.318619772279873e-69
plot_6112,WD_AM,2,9.873992505401181e-08,0.9999986805698864,2.1465787720001992e-11,7.081265389809932e-23,0.0,1.2206687221927742e-06,0.0,0.3055085683460482,349.2984975179037,40422.18535921388,12349.323978512024,0.176937011203191,F4,0.0,0.0,0.0,1.0,0.0,0.0,1.4993967674803872,0.0,0.0,0.0,0.0032925245381885,0.0388597951713643,0.0,0.0161478490298956,0.0,0.0,2.3,0.0,UNKNOWN,0.0,0.0,0.9612071906358856,0.0070797796120679,0.0,M3 建成主体·路网稀·风貌无,0.0,7.02850812430215e-12,0.999999982058176,1.787641428617869e-08,5.821030907947006e-11,1.7114733734398041e-13,0.0,0.0,0.3502762933196582,0.0914662845245238,0.0,0.0,0.4263100131364254,0.4148380152107451,3960.41,5.926367035485498e-64,7.764222674395318e-87,3.154979694127332e-69
plot_6114,WD_AM,3,6.116042748029146e-05,0.0,0.9999388395725196,1.5689927027001618e-19,0.0,9.922039755518832e-26,0.0,0.2757211581520654,349.2984975179037,26098.70466022084,35979.825375923974,1.7632211581520654,F4,0.0,0.0,0.0,1.0,0.0,0.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.8507682575412272,0.005489805237254,0.0,M3 建成主体·路网稀·风貌无,0.0,1.0599006737782416e-10,0.9999995612455844,4.386477395220665e-07,6.54076279301772e-13,3.201834927145307e-14,0.0,4.0,-0.5245745225995662,0.0004140901272799,0.0,0.0,0.3882729570797651,0.3008509548008677,4163.89,4.180904410504762e-71,6.3374850170538145e-93,4.2358019611502203e-75
plot_6115,WD_AM,7,5.655509943190298e-28,0.0,1.9138501681176524e-57,4.760706567274225e-21,0.0,2.2376235039008933e-58,1.0,0.2861809496459637,1178.932861328125,0.0,0.0,0.7736809496459638,F6,0.0,0.0,0.0,0.0,0.0,1.0,1.2755571508377022,0.0,0.0,0.0003716363024315,0.0007829439778398,0.0012100841539923,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.8471547807422964,0.0059593879269442,0.0,M3 建成主体·路网稀·风貌无,0.0,1.3222878640793415e-09,0.9999996392020992,3.593703987173486e-07,1.0521316042701644e-10,1.5758787100264658e-15,0.0,1.5,0.0308314890425845,0.0031157803787698,0.0,0.0,0.2686056184911126,0.4116629780851691,4098.23,4.460119986176773e-73,2.8272540426745187e-107,6.317661085012304e-81
plot_6119,WD_AM,2,5.3001476224314215e-08,0.9999991111951948,7.675125963518996e-12,3.616024601254357e-23,0.0,8.357956536006716e-07,0.0,0.3085306457377142,349.2984975179037,26600.32276746616,8207.014760277954,0.1960306457377142,F4,0.0,0.0,0.0,1.0,0.0,0.0,0.6108643020528935,0.0,0.0,0.0,0.0,0.0039277251023401,0.0,0.0,0.0,0.0,3.5,0.0,UNKNOWN,0.0,0.0,0.9280920627795508,0.0074477001421632,0.0,M3 建成主体·路网稀·风貌无,0.0,2.0384547608928742e-11,0.9999999768584832,2.3120968453134005e-08,7.073654494827533e-14,9.374053053631157e-14,0.0,0.0,0.3590205941726292,0.0066095176324697,0.0,0.0,0.4294795628759251,0.4680411883452585,3919.88,9.866052590449904e-64,4.8411078172867e-90,3.429067042369426e-70
