unit_id,walk_length_km_per_km2,slow_road_length_km_per_km2,fast_road_length_km_per_km2,all_road_length_km_per_km2,walk_length_share,slow_road_length_share,fast_road_length_share
plot_6858,15.48113885598799,15.48113885598799,0.0,30.96227771197598,0.5,0.5,0.0
plot_6483,6.520342416843572,6.520342416843572,0.0,13.040684833687145,0.5,0.5,0.0
plot_6473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6484,15.959128188562865,15.959128188562865,0.0,31.91825637712573,0.5,0.5,0.0
plot_6254,9.56515517432279,9.56515517432279,0.0,19.13031034864558,0.5,0.5,0.0
plot_6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_16168,4.049697660862976,4.049697660862976,0.0,8.099395321725952,0.5,0.5,0.0
plot_6574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_9770,35.85666339562356,35.85666339562356,0.0,71.71332679124713,0.5,0.5,0.0
plot_8988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_9751,10.618197204383714,10.618197204383714,0.0,21.236394408767428,0.5,0.5,0.0
plot_10148,61.51778086116604,44.264291739103754,0.0,105.7820726002698,0.5815520470432637,0.41844795295673626,0.0
plot_9781,7.279619863806694,7.279619863806694,0.0,14.559239727613388,0.5,0.5,0.0
plot_6247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_9709,27.984464073538184,27.984464073538184,0.0,55.96892814707637,0.5,0.5,0.0
plot_9752,69.402037741652,36.75242400365316,0.0,106.15446174530516,0.6537835207357302,0.3462164792642698,0.0
plot_7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7115,11.080908581691665,11.080908581691665,0.0,22.16181716338333,0.5,0.5,0.0
plot_16715,0.02935841638257064,0.02935841638257064,0.0,0.05871683276514128,0.5,0.5,0.0
plot_6664,9.642760971896255,9.642760971896255,0.0,19.28552194379251,0.5,0.5,0.0
plot_9669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_20071,12.292412060079245,12.292412060079245,0.0,24.58482412015849,0.5,0.5,0.0
plot_20072,25.964695923457267,25.964695923457267,0.0,51.929391846914534,0.5,0.5,0.0
plot_11800,12.611334994698788,12.611334994698788,0.0,25.222669989397577,0.5,0.5,0.0
plot_11754,5.411949055539337,5.411949055539337,0.0,10.823898111078673,0.5,0.5,0.0
plot_11973,5.898924667021265,5.898924667021265,0.0,11.79784933404253,0.5,0.5,0.0
plot_11941,23.98410577479416,23.98410577479416,0.0,47.96821154958832,0.5,0.5,0.0
plot_12018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11802,10.448940935064451,10.448940935064451,0.0,20.897881870128902,0.5,0.5,0.0
plot_6414,2.9253118881833657,2.9253118881833657,0.0,5.8506237763667315,0.5,0.5,0.0
plot_4165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14906,9.650765602960155,9.650765602960155,0.0,19.30153120592031,0.5,0.5,0.0
plot_7726,5.217801611088774,5.217801611088774,0.0,10.435603222177548,0.5,0.5,0.0
plot_4151,13.851076348137521,13.851076348137521,0.0,27.702152696275043,0.5,0.5,0.0
plot_7724,1.2703966916618132,1.2703966916618132,0.0,2.5407933833236265,0.5,0.5,0.0
plot_15491,0.7061558993274344,0.7061558993274344,0.0,1.4123117986548688,0.5,0.5,0.0
plot_15490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_15253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_15049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_5993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_20337,17.173338888120828,17.173338888120828,0.0,34.346677776241656,0.5,0.5,0.0
plot_20334,73.48696375246229,73.0775207798649,0.0,146.56448453232719,0.5013968014621819,0.4986031985378181,0.0
plot_20343,36.47039865554927,36.47039865554927,0.0,72.94079731109854,0.5,0.5,0.0
plot_20344,62.09048401647196,62.09048401647196,0.0,124.18096803294392,0.5,0.5,0.0
plot_20341,25.00263240993575,25.00263240993575,0.0,50.0052648198715,0.5,0.5,0.0
plot_20340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11801,17.588436388694184,17.588436388694184,0.0,35.17687277738837,0.5,0.5,0.0
plot_6415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_9612,33.398025259686705,33.398025259686705,0.0,66.79605051937341,0.5,0.5,0.0
plot_9588,26.521259075108794,26.521259075108794,0.0,53.04251815021759,0.5,0.5,0.0
plot_9587,23.229703444558584,23.229703444558584,0.0,46.45940688911717,0.5,0.5,0.0
plot_7442,49.268858111006836,49.268858111006836,0.0,98.53771622201367,0.5,0.5,0.0
plot_19506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10174,30.80172232973101,30.80172232973101,0.0,61.60344465946202,0.5,0.5,0.0
plot_6697,15.089132772117232,15.089132772117232,0.0,30.178265544234463,0.5,0.5,0.0
plot_20338,4.361658209400182,4.361658209400182,0.0,8.723316418800364,0.5,0.5,0.0
plot_20331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_20332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_20342,20.656929865523804,20.656929865523804,0.0,41.31385973104761,0.5,0.5,0.0
plot_20339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6013,19.84423157541842,19.84423157541842,0.0,39.68846315083684,0.5,0.5,0.0
plot_5900,8.239056183526149,8.239056183526149,0.0,16.478112367052297,0.5,0.5,0.0
plot_6014,8.824218406117057,8.824218406117057,0.0,17.648436812234113,0.5,0.5,0.0
plot_18999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_20335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_8029,10.996515976519278,10.996515976519278,0.0,21.993031953038557,0.5,0.5,0.0
plot_20333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_8077,7.303260964529974,0.0,0.0,7.303260964529974,1.0,0.0,0.0
plot_19350,53.58121706837812,25.51470640182789,0.0,79.09592347020602,0.6774207154754466,0.3225792845245534,0.0
plot_8028,40.740911533182796,28.75409966358233,0.0,69.49501119676512,0.5862422472000295,0.41375775279997057,0.0
plot_6705,13.608545874434917,13.608545874434917,0.0,27.217091748869834,0.5,0.5,0.0
plot_8923,17.73730912065256,17.73730912065256,0.0,35.47461824130512,0.5,0.5,0.0
plot_6454,10.29822538489393,10.29822538489393,0.0,20.59645076978786,0.5,0.5,0.0
plot_6452,17.11603745474847,17.11603745474847,0.0,34.23207490949694,0.5,0.5,0.0
plot_19698,18.184852479468017,18.184852479468017,0.0,36.36970495893603,0.5,0.5,0.0
plot_7082,30.986101364828837,30.986101364828837,0.0,61.972202729657674,0.5,0.5,0.0
plot_7246,57.96232751570922,57.96232751570922,0.0,115.92465503141844,0.5,0.5,0.0
plot_7081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6453,15.285650165879591,15.285650165879591,0.0,30.571300331759183,0.5,0.5,0.0
plot_18894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6359,16.616311081219205,16.616311081219205,0.0,33.23262216243841,0.5,0.5,0.0
plot_6495,15.593480706601397,15.593480706601397,0.0,31.186961413202795,0.5,0.5,0.0
plot_10181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6492,32.05701871660026,32.05701871660026,0.0,64.11403743320052,0.5,0.5,0.0
plot_7748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6496,36.06289285344644,36.06289285344644,0.0,72.12578570689288,0.5,0.5,0.0
plot_6621,15.894343983281,15.894343983281,0.0,31.788687966562,0.5,0.5,0.0
plot_6494,30.04429637507816,30.04429637507816,0.0,60.08859275015632,0.5,0.5,0.0
plot_7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6556,16.022062894356395,16.022062894356395,0.0,32.04412578871279,0.5,0.5,0.0
plot_6704,40.718186322245714,40.718186322245714,0.0,81.43637264449143,0.5,0.5,0.0
plot_8924,31.566290037733733,20.578158375773523,0.0,52.144448413507256,0.6053624306735776,0.39463756932642235,0.0
plot_8925,53.100318813532915,53.100318813532915,0.0,106.20063762706583,0.5,0.5,0.0
plot_7949,12.962800322622684,12.962800322622684,0.0,25.925600645245368,0.5,0.5,0.0
plot_10765,21.41912091710109,21.41912091710109,0.0,42.83824183420218,0.5,0.5,0.0
plot_10845,15.615654453916642,15.615654453916642,0.0,31.231308907833284,0.5,0.5,0.0
plot_10741,18.777956617680843,18.777956617680843,0.0,37.555913235361686,0.5,0.5,0.0
plot_10887,27.11089023548013,27.010587708560013,0.0,54.121477944040144,0.5009266425338923,0.49907335746610776,0.0
plot_19840,20.537813736788237,0.6462944275720811,0.0,21.184108164360318,0.9694915442010728,0.030508455798927272,0.0
plot_10888,35.48511651787386,35.48511651787386,0.0,70.97023303574773,0.5,0.5,0.0
plot_7086,52.769596580953525,52.769596580953525,0.0,105.53919316190705,0.5,0.5,0.0
plot_10886,8.144807243578043,8.144807243578043,0.0,16.289614487156086,0.5,0.5,0.0
plot_6493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10767,19.188763488099436,19.188763488099436,0.0,38.37752697619887,0.5,0.5,0.0
plot_10766,7.7532477743978605,7.7532477743978605,0.0,15.506495548795721,0.5,0.5,0.0
plot_10768,16.055211718160542,16.055211718160542,0.0,32.110423436321085,0.5,0.5,0.0
plot_6613,6.826666344896581,6.826666344896581,0.0,13.653332689793162,0.5,0.5,0.0
plot_10740,14.582488871126262,14.582488871126262,0.0,29.164977742252525,0.5,0.5,0.0
plot_6605,52.99077195972103,52.99077195972103,0.0,105.98154391944206,0.5,0.5,0.0
plot_7026,21.185806971569423,0.0,0.0,21.185806971569423,1.0,0.0,0.0
plot_6612,43.79499559652499,43.79499559652499,0.0,87.58999119304998,0.5,0.5,0.0
plot_20336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_8215,14.524549564534714,14.524549564534714,0.0,29.04909912906943,0.5,0.5,0.0
plot_8217,18.06812178143452,18.06812178143452,0.0,36.13624356286904,0.5,0.5,0.0
plot_8216,12.297413150229183,12.297413150229183,0.0,24.594826300458365,0.5,0.5,0.0
plot_16407,10.726176887144536,10.268078826499226,0.0,20.99425571364376,0.510910080997718,0.48908991900228216,0.0
plot_6011,11.007657386469644,11.007657386469644,0.0,22.015314772939288,0.5,0.5,0.0
plot_8781,5.282543725682343,5.282543725682343,0.0,10.565087451364686,0.5,0.5,0.0
plot_8774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_16877,23.964500655942743,23.964500655942743,0.0,47.929001311885486,0.5,0.5,0.0
plot_8791,30.59090147927404,30.59090147927404,0.0,61.18180295854808,0.5,0.5,0.0
plot_16405,10.653432324209618,10.653432324209618,0.0,21.306864648419236,0.5,0.5,0.0
plot_10339,50.963958977683326,50.963958977683326,0.0,101.92791795536665,0.5,0.5,0.0
plot_9970,33.5187195706947,33.5187195706947,0.0,67.0374391413894,0.5,0.5,0.0
plot_16400,10.776772387487302,10.776772387487302,0.0,21.553544774974604,0.5,0.5,0.0
plot_9979,50.52442746440818,43.49033102582188,0.0,94.01475849023007,0.5374095330964301,0.4625904669035698,0.0
plot_10388,61.92623419763839,26.900898997489946,0.0,88.82713319512834,0.6971544838850511,0.3028455161149488,0.0
plot_16399,34.32591675667496,34.32591675667496,0.0,68.65183351334991,0.5,0.5,0.0
plot_16404,33.94102204560023,10.135036434519224,0.0,44.07605848011945,0.7700557449098894,0.2299442550901107,0.0
plot_16403,46.9519744613358,11.882135690342276,0.0,58.834110151678075,0.7980400203264846,0.2019599796735155,0.0
plot_10822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10244,39.37363063164404,0.0,0.0,39.37363063164404,1.0,0.0,0.0
plot_11042,10.947674799065565,10.947674799065565,0.0,21.89534959813113,0.5,0.5,0.0
plot_11043,43.39746727185802,30.191227513110405,0.0,73.58869478496842,0.5897300855609494,0.4102699144390506,0.0
plot_15289,22.985481510377504,3.2085925562736497,0.0,26.194074066651154,0.8775069296929776,0.1224930703070223,0.0
plot_17680,26.710779619928847,8.456226655780887,0.0,35.16700627570973,0.7595409006531869,0.24045909934681312,0.0
plot_14320,40.25684285428736,0.0,0.0,40.25684285428736,1.0,0.0,0.0
plot_11017,32.01749062408145,0.0,0.0,32.01749062408145,1.0,0.0,0.0
plot_8780,18.164271554960294,9.258460210245925,0.0,27.42273176520622,0.6623800907394282,0.33761990926057184,0.0
plot_6930,51.724223169708374,51.724223169708374,0.0,103.44844633941675,0.5,0.5,0.0
plot_11943,17.370148141364048,0.0,0.0,17.370148141364048,1.0,0.0,0.0
plot_8843,9.156337860512497,9.156337860512497,0.0,18.312675721024995,0.5,0.5,0.0
plot_11044,46.92195307740311,46.92195307740311,0.0,93.84390615480622,0.5,0.5,0.0
plot_11045,44.974190614520424,18.368609631417716,0.0,63.342800245938136,0.7100126682101396,0.2899873317898604,0.0
plot_6873,27.50282734289867,27.50282734289867,0.0,55.00565468579734,0.5,0.5,0.0
plot_11945,16.740413267223992,16.740413267223992,0.0,33.480826534447985,0.5,0.5,0.0
plot_19556,15.633855527789674,15.633855527789674,0.0,31.267711055579348,0.5,0.5,0.0
plot_11885,9.202620660659816,9.202620660659816,0.0,18.405241321319632,0.5,0.5,0.0
plot_7003,33.65346032453797,33.65346032453797,0.0,67.30692064907593,0.5,0.5,0.0
plot_11838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7002,22.312347652709235,13.006243683575269,0.0,35.318591336284506,0.6317451180389144,0.3682548819610855,0.0
plot_6928,17.788071220233665,17.788071220233665,0.0,35.57614244046733,0.5,0.5,0.0
plot_11888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11887,10.419449376572059,0.0,0.0,10.419449376572059,1.0,0.0,0.0
plot_11944,8.147978187456443,0.0,0.0,8.147978187456443,1.0,0.0,0.0
plot_6929,16.88226093597381,16.88226093597381,0.0,33.76452187194762,0.5,0.5,0.0
plot_16900,6.538029822204838,6.538029822204838,0.0,13.076059644409677,0.5,0.5,0.0
plot_11886,8.528065761983123,0.0,0.0,8.528065761983123,1.0,0.0,0.0
plot_14729,8.009151765559185,8.009151765559185,0.0,16.01830353111837,0.5,0.5,0.0
plot_6528,14.672182655925472,14.672182655925472,0.0,29.344365311850943,0.5,0.5,0.0
plot_14727,14.18295712073494,14.18295712073494,0.0,28.36591424146988,0.5,0.5,0.0
plot_15326,27.458016131756008,7.797400589950455,0.0,35.25541672170646,0.7788311324895031,0.22116886751049697,0.0
plot_17671,53.79130999961574,53.79130999961574,0.0,107.58261999923148,0.5,0.5,0.0
plot_14801,10.56947649134692,10.56947649134692,0.0,21.13895298269384,0.5,0.5,0.0
plot_15580,41.87007871898331,34.02636894571063,0.0,75.89644766469394,0.5516737608585169,0.44832623914148306,0.0
plot_14730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14728,93.72379298419392,93.72379298419392,0.0,187.44758596838784,0.5,0.5,0.0
plot_14811,83.65422440236152,83.65422440236152,0.0,167.30844880472304,0.5,0.5,0.0
plot_14751,0.9915444869315624,0.9915444869315624,0.0,1.9830889738631248,0.5,0.5,0.0
plot_16078,7.153419755225003,4.196556856314404,0.0,11.349976611539407,0.6302585459032746,0.3697414540967253,0.0
plot_11455,16.25264950152038,16.25264950152038,0.0,32.50529900304076,0.5,0.5,0.0
plot_16816,19.199713545784004,19.199713545784004,0.0,38.39942709156801,0.5,0.5,0.0
plot_14752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7004,16.967332427787184,16.967332427787184,0.0,33.93466485557437,0.5,0.5,0.0
plot_6872,10.668826954596597,10.668826954596597,0.0,21.337653909193193,0.5,0.5,0.0
plot_12252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14731,4.196098355510466,4.196098355510466,0.0,8.392196711020931,0.5,0.5,0.0
plot_7006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6585,42.01485199678865,42.01485199678865,0.0,84.0297039935773,0.5,0.5,0.0
plot_6584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7001,15.568542057275938,0.0,0.0,15.568542057275938,1.0,0.0,0.0
plot_6931,26.207908469911086,26.207908469911086,0.0,52.41581693982217,0.5,0.5,0.0
plot_18873,0.0,0.0,0.9195502285204114,0.9195502285204114,0.0,0.0,1.0
plot_18872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18971,24.78574117539843,24.78574117539843,0.0,49.57148235079686,0.5,0.5,0.0
plot_18087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18726,13.391155129468189,13.391155129468189,0.0,26.782310258936377,0.5,0.5,0.0
plot_18116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14753,13.651230637934216,13.651230637934216,0.0,27.30246127586843,0.5,0.5,0.0
plot_6586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_16741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_17527,33.21523124534799,17.238792980552716,0.0,50.4540242259007,0.6583266995043155,0.3416733004956845,0.0
plot_18373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6583,2.4190825081502707,0.0,0.0,2.4190825081502707,1.0,0.0,0.0
plot_12251,57.5286835659597,0.0,0.0,57.5286835659597,1.0,0.0,0.0
plot_18278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_14802,105.90860788976231,105.90860788976231,0.0,211.81721577952462,0.5,0.5,0.0
plot_18871,52.62719020049101,52.62719020049101,0.0,105.25438040098201,0.5,0.5,0.0
plot_18279,48.33482280708376,48.33482280708376,0.0,96.66964561416752,0.5,0.5,0.0
plot_18874,12.627734207858035,12.627734207858035,0.0,25.25546841571607,0.5,0.5,0.0
plot_18280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18492,41.28709900610483,41.28709900610483,0.0,82.57419801220966,0.5,0.5,0.0
plot_18281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_19108,57.15664773902315,57.15664773902315,0.0,114.3132954780463,0.5,0.5,0.0
plot_18870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18575,22.39486700895901,22.39486700895901,0.0,44.78973401791802,0.5,0.5,0.0
plot_18578,55.524772939364546,55.524772939364546,0.0,111.04954587872909,0.5,0.5,0.0
plot_19379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_19415,57.88966323815946,0.0,0.0,57.88966323815946,1.0,0.0,0.0
plot_19800,11.328827830966883,0.0,0.0,11.328827830966883,1.0,0.0,0.0
plot_18752,25.852846178264546,0.0,0.0,25.852846178264546,1.0,0.0,0.0
plot_19008,40.96576515560117,1.9957658971818957,0.0,42.961531052783066,0.9535452799684938,0.046454720031506164,0.0
plot_19353,24.711565690838125,23.33743043444254,0.0,48.04899612528067,0.5142993128598642,0.4857006871401357,0.0
plot_17275,32.03407014305917,14.589974723406208,0.0,46.624044866465375,0.6870718796450855,0.31292812035491446,0.0
plot_18102,45.83802158429309,1.8234190749096932,0.0,47.66144065920278,0.961742258528276,0.03825774147172397,0.0
plot_18747,4.8056009044279335,0.0,0.0,4.8056009044279335,1.0,0.0,0.0
plot_18746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18528,35.420199832389116,31.93915503723579,0.0,67.35935486962491,0.5258393567002753,0.4741606432997247,0.0
plot_18354,11.138069696528659,11.138069696528659,0.0,22.276139393057317,0.5,0.5,0.0
plot_18609,45.6558774252486,45.6558774252486,0.0,91.3117548504972,0.5,0.5,0.0
plot_17276,18.924016946424498,18.924016946424498,0.0,37.848033892848996,0.5,0.5,0.0
plot_17277,26.586076724424363,26.586076724424363,0.0,53.172153448848725,0.5,0.5,0.0
plot_10639,42.59948324764308,42.59948324764308,0.0,85.19896649528616,0.5,0.5,0.0
plot_10592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10593,26.639899839703876,26.639899839703876,0.0,53.27979967940775,0.5,0.5,0.0
plot_18610,88.14259405667535,88.14259405667535,0.0,176.2851881133507,0.5,0.5,0.0
plot_6779,43.38051627789875,43.38051627789875,0.0,86.7610325557975,0.5,0.5,0.0
plot_18295,27.657245449361213,27.657245449361213,0.0,55.314490898722426,0.5,0.5,0.0
plot_18742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7247,32.244327686743816,32.244327686743816,0.0,64.48865537348763,0.5,0.5,0.0
plot_18296,3.8904357957627234,3.8904357957627234,0.0,7.780871591525447,0.5,0.5,0.0
plot_18299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6622,17.873659445038385,17.873659445038385,0.0,35.74731889007677,0.5,0.5,0.0
plot_10158,28.006260816685064,28.006260816685064,0.0,56.01252163337013,0.5,0.5,0.0
plot_18741,5.6994168811336685,5.6994168811336685,0.0,11.398833762267337,0.5,0.5,0.0
plot_16845,40.51638977494338,40.51638977494338,0.0,81.03277954988675,0.5,0.5,0.0
plot_6445,9.188068059734618,9.188068059734618,0.0,18.376136119469237,0.5,0.5,0.0
plot_10157,40.76533057372992,40.76533057372992,0.0,81.53066114745984,0.5,0.5,0.0
plot_7237,36.75748772236702,24.9450722706391,0.0,61.70255999300612,0.5957206269323901,0.40427937306760986,0.0
plot_7238,16.449586991817203,16.449586991817203,0.0,32.899173983634405,0.5,0.5,0.0
plot_10150,38.54659293834357,38.54659293834357,0.0,77.09318587668714,0.5,0.5,0.0
plot_19445,2.7783954671159456,2.7783954671159456,0.0,5.556790934231891,0.5,0.5,0.0
plot_10151,37.61629837732472,37.61629837732472,0.0,75.23259675464944,0.5,0.5,0.0
plot_6610,25.00732372455017,25.00732372455017,0.0,50.01464744910034,0.5,0.5,0.0
plot_17256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18744,7.899477123459554,7.899477123459554,0.0,15.798954246919108,0.5,0.5,0.0
plot_18361,16.523301301409887,16.523301301409887,0.0,33.046602602819775,0.5,0.5,0.0
plot_19071,16.662276268657703,16.662276268657703,0.0,33.324552537315405,0.5,0.5,0.0
plot_18104,67.30730720675668,67.30730720675668,0.0,134.61461441351335,0.5,0.5,0.0
plot_18175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18743,33.57159354680783,33.57159354680783,0.0,67.14318709361567,0.5,0.5,0.0
plot_18103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_19072,30.6512540954646,30.6512540954646,0.0,61.3025081909292,0.5,0.5,0.0
plot_19016,96.57841288174625,96.57841288174625,0.0,193.1568257634925,0.5,0.5,0.0
plot_18527,18.419564102781514,16.994803596088506,0.0,35.414367698870024,0.5201155717194756,0.47988442828052424,0.0
plot_18740,12.354285488901048,12.354285488901048,0.0,24.708570977802097,0.5,0.5,0.0
plot_18676,10.918248291078964,10.918248291078964,0.0,21.836496582157928,0.5,0.5,0.0
plot_18524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18359,11.534760666197185,0.0,0.0,11.534760666197185,1.0,0.0,0.0
plot_19781,21.57199145613006,0.0,0.0,21.57199145613006,1.0,0.0,0.0
plot_18675,24.60736995708438,24.60736995708438,0.0,49.21473991416876,0.5,0.5,0.0
plot_18442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18360,36.511971613442626,36.511971613442626,0.0,73.02394322688525,0.5,0.5,0.0
plot_18290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_7236,54.79875205597902,54.79875205597902,0.0,109.59750411195805,0.5,0.5,0.0
plot_16773,85.13368769675594,85.13368769675594,0.0,170.26737539351188,0.5,0.5,0.0
plot_18301,23.081601086590357,23.081601086590357,0.0,46.163202173180714,0.5,0.5,0.0
plot_18300,34.99906900756817,34.99906900756817,0.0,69.99813801513633,0.5,0.5,0.0
plot_18739,19.96680887578555,17.951933354845718,0.0,37.91874223063127,0.5265683327348367,0.4734316672651633,0.0
plot_18438,33.780776744004854,33.780776744004854,0.0,67.56155348800971,0.5,0.5,0.0
plot_18367,66.80944697944734,45.82536125798016,0.0,112.6348082374275,0.5931509808106299,0.40684901918937005,0.0
plot_18437,20.627956568097854,20.627956568097854,0.0,41.25591313619571,0.5,0.5,0.0
plot_18436,21.297399161428338,0.0,0.0,21.297399161428338,1.0,0.0,0.0
plot_6617,31.717242360647553,31.717242360647553,0.0,63.43448472129511,0.5,0.5,0.0
plot_18288,14.437293982882844,14.437293982882844,0.0,28.874587965765688,0.5,0.5,0.0
plot_19068,12.31585633907468,5.803683956631779,0.0,18.119540295706457,0.6797002649119637,0.3202997350880364,0.0
plot_19069,51.738448394261574,51.738448394261574,0.0,103.47689678852315,0.5,0.5,0.0
plot_19070,18.260921306129855,16.528986861788972,0.0,34.789908167918824,0.5248913339463479,0.4751086660536522,0.0
plot_19013,61.740962512277484,61.740962512277484,0.0,123.48192502455497,0.5,0.5,0.0
plot_19014,49.831678235474165,49.831678235474165,0.0,99.66335647094833,0.5,0.5,0.0
plot_19015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6446,23.00646603693789,23.00646603693789,0.0,46.01293207387578,0.5,0.5,0.0
plot_19460,9.436149567475189,2.8486925473872553,0.0,12.284842114862444,0.7681132145816632,0.23188678541833688,0.0
plot_6623,29.64569030420212,29.64569030420212,0.0,59.29138060840424,0.5,0.5,0.0
plot_18441,22.230107112002134,3.567354294800469,0.0,25.797461406802604,0.8617168473073175,0.13828315269268251,0.0
plot_18292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_18291,21.989130697384635,4.509827362899852,0.0,26.498958060284487,0.8298111437951596,0.17018885620484037,0.0
plot_6558,21.060486973706947,21.060486973706947,0.0,42.120973947413894,0.5,0.5,0.0
plot_18289,44.051568523755364,22.139365344022725,0.0,66.19093386777809,0.6655226924544084,0.3344773075455916,0.0
plot_10618,47.86700116943872,43.84786272579639,0.0,91.71486389523511,0.5219110527614877,0.47808894723851225,0.0
plot_10178,34.644192490016216,33.90539591842351,0.0,68.54958840843972,0.505388774672072,0.4946112253279281,0.0
plot_10177,61.12841072133592,61.12841072133592,0.0,122.25682144267184,0.5,0.5,0.0
plot_10153,19.500379210400048,19.500379210400048,0.0,39.000758420800096,0.5,0.5,0.0
plot_6447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_6377,52.541232946857086,52.541232946857086,0.0,105.08246589371417,0.5,0.5,0.0
plot_6378,17.19814490789761,8.37037461303344,0.0,25.56851952093105,0.6726296723523145,0.3273703276476855,0.0
