unit_id,building_coverage,avg_height,road_density,green_blue_ratio,heritage_ratio,barrier_index,permeability_index,edge_conductance_mean
plot_15781,0.6249541541175889,16.539303269239984,0.0,0.0,1.0,1.818181818181818,0.268760170955816,0.577429541517975
plot_15697,0.6249541541175889,16.539303269239984,0.0,0.0,1.0,1.818181818181818,0.268760170955816,0.577429541517975
plot_15751,0.4912419346592401,15.361012641985475,0.0358136297490372,0.0,0.9999999999999992,0.0,0.3526015955183434,0.7385807598354772
plot_15776,0.4912419346592401,15.361012641985475,0.0358136297490372,0.0,0.9999999999999992,0.0,0.3526015955183434,0.7385807598354772
plot_15734,0.3534502736175204,27.34532363483441,0.0,0.0,0.9999999999999998,0.7142857142857143,0.2860204023094753,0.6189998860845484
plot_16284,0.2978208068400826,24.21812006154908,0.0105440943135171,0.0,0.9999999999999998,0.0,0.257025569868317,0.5391988152413023
plot_7925,0.378380513952164,19.564198433816745,0.0152985957998362,0.0,1.0000000000000002,0.0,0.3104174939891659,0.6477912732427183
plot_16283,0.4895697736693333,16.35973406783709,0.051946363965424,0.0,1.0000000000000002,4.0,0.2234001731667487,0.4314093718724371
plot_8229,0.3798520818797436,28.22943495114471,0.0010905428011277,0.0,0.9999999999999996,10.0,0.1087660939575116,0.2185974374094661
plot_7966,0.2680921580904102,35.7354756142974,0.0098409190698763,0.0,1.0000000000000002,2.5,0.235364022606265,0.4866763492929073
plot_7965,0.4632313313713628,25.19079728577893,0.0373731402691068,0.0,1.0,6.25,0.2295121729704357,0.4507812620094931
plot_19595,0.4653267188851037,55.55590708964433,0.0004032902181086,0.0,1.0,10.0,0.1373810413225219,0.2799494494359642
plot_19479,0.0468612259798463,77.79740539210307,0.0008453830755405,0.0,1.0,2.857142857142857,0.1344183978149684,0.2742570464030808
plot_10502,0.2969235526547926,47.45055560872312,0.0,0.0,1.0000000000000002,10.0,0.1177895217524251,0.2378996515133256
plot_18119,0.55355057903772,22.98972912626961,0.0,0.0,1.0000000000000004,5.714285714285714,0.1462070636622921,0.2948124430590618
plot_15716,0.3534502736175204,27.34532363483441,0.0,0.0,0.9999999999999998,0.7142857142857143,0.2860204023094753,0.6189998860845484
plot_15755,0.4722645650497948,18.61203848057342,0.0013739123250425,0.0,1.0000000000000002,0.0,0.3083719747747981,0.6670232685458858
plot_15783,0.4722645650497948,18.61203848057342,0.0013739123250425,0.0,1.0000000000000002,0.0,0.3083719747747981,0.6670232685458858
plot_15756,0.3771721559345414,93.12708129178448,0.0148981323449431,0.0,1.0,3.333333333333333,0.255484692295116,0.5364435929060428
plot_15784,0.3771721559345414,93.12708129178448,0.0148981323449431,0.0,1.0,2.727272727272727,0.2703772628297662,0.5686105518382623
plot_15723,0.0006696954038569,73.53089947982626,0.094763571719409,0.0,1.0,4.166666666666667,0.2810594480330761,0.5314218223159518
plot_15725,0.0006696954038569,73.53089947982626,0.094763571719409,0.0,1.0,4.166666666666667,0.2809593772940041,0.530909489192088
plot_15736,0.3867422796436509,13.3191237884803,0.0,0.0,1.0000000000000002,0.0,0.3282930160062212,0.7085553935940718
plot_15785,0.3867422796436509,13.3191237884803,0.0,0.0,1.0000000000000002,1.818181818181818,0.2846138917402285,0.6134896988166695
plot_15722,0.1037898159523592,74.46620992722904,0.016432721024278,0.0,1.0,2.5,0.2746430725783207,0.580177190766274
plot_11557,0.4307993451116156,52.365785043593455,0.0,0.0,1.0,1.25,0.2174501041267894,0.4554901480595321
plot_11912,0.5696109906073437,21.080939301337263,0.0,0.0,1.0000000000000004,0.0,0.2709992227039695,0.5776659837865987
plot_17709,0.5421115594146468,21.539627267565297,0.0185603469992213,0.0,0.9999999999999996,0.0,0.2507704546239425,0.5167309268963494
plot_19140,0.4742678367165214,88.28009540322977,0.0,0.0,1.0,0.0,0.2529159984073987,0.5352619470781701
plot_11546,0.3124526585229323,37.99014528102181,0.0,0.0,1.0000000000000004,0.0,0.2643013084559751,0.5598728187910557
plot_11543,0.524984081478678,21.41066343435481,0.0158667856590622,0.0,1.0,0.0,0.2355996205171426,0.4863984623032684
plot_11556,0.2630443064200559,19.206366333154183,0.0,0.0,1.0,0.0,0.2074452187988956,0.4350868195531014
