date,temperature_2m,apparent_temperature,rain,wind_speed_10m
20170629 20:00:00,23.9935,28.220509,0.0,8.891343
20170629 21:00:00,23.8435,28.098782,0.0,8.4963045
20170629 22:00:00,23.6935,27.966576,0.1,7.771331
20170629 23:00:00,23.6435,27.98859,0.1,6.87779
20170630 00:00:00,23.5935,28.046745,0.0,5.937272
20170630 01:00:00,23.4435,27.79599,0.0,6.0347
20170630 02:00:00,23.2435,27.376736,0.0,7.342588
20170630 03:00:00,23.043499,27.064085,0.0,7.92
20170630 04:00:00,23.2435,27.235252,0.0,8.905908
20170630 05:00:00,23.0935,27.29175,0.0,7.491114
20170630 06:00:00,23.9435,28.568012,0.0,6.3690495
20170630 07:00:00,25.293499,29.888771,0.0,7.9932966
20170630 08:00:00,25.5935,30.377079,0.0,8.161764
20170630 09:00:00,27.9935,32.963436,0.0,8.891344
20170630 10:00:00,29.543499,34.932587,0.1,9.983106
20170630 11:00:00,30.293499,35.007202,0.0,12.682018
20170630 12:00:00,31.0935,36.406063,0.0,13.18308
20170630 13:00:00,31.793499,36.93217,0.0,13.281023
20170630 14:00:00,32.1435,36.807465,0.0,13.397612
20170630 15:00:00,32.3935,36.96391,0.0,10.514218
20170630 16:00:00,29.8435,33.844105,0.2,9.178235
20170630 17:00:00,28.8935,34.328285,0.1,3.2399998
20170630 18:00:00,28.6935,34.488396,0.0,7.0911775
20170630 19:00:00,27.1435,32.26796,0.0,10.137692
20170630 20:00:00,26.8435,32.55557,0.0,5.4477882
20170630 21:00:00,26.2435,31.46466,0.0,8.161764
20170630 22:00:00,25.5935,30.473377,0.0,9.422101
20170630 23:00:00,25.2435,30.77153,0.0,6.28713
20170701 00:00:00,24.9935,30.889763,0.0,3.5455887
20170701 01:00:00,24.8435,30.43768,0.0,5.3999996
20170701 02:00:00,24.9935,30.643723,0.0,5.0142193
20170701 03:00:00,25.293499,30.947838,0.0,5.8603754
20170701 04:00:00,25.293499,30.812912,0.0,7.8954163
20170701 05:00:00,24.9935,30.637115,0.0,6.379216
20170701 06:00:00,25.4435,30.984589,0.0,7.968939
20170701 07:00:00,26.9435,32.070747,0.0,12.144331
20170701 08:00:00,28.1935,34.159916,0.0,7.289445
20170701 09:00:00,28.543499,34.476048,1.1,6.830519
20170701 10:00:00,28.6935,34.9429,0.4,6.0347
20170701 11:00:00,27.3935,31.977196,1.0,14.512064
20170701 12:00:00,27.5935,33.17827,0.0,7.42159
20170701 13:00:00,28.043499,33.480217,0.0,10.009036
20170701 14:00:00,28.8435,34.080975,0.0,11.592895
20170701 15:00:00,29.4435,34.95547,0.1,9.021574
20170701 16:00:00,29.0935,34.444733,0.0,7.8954163
20170701 17:00:00,28.8435,34.591484,0.0,6.28713
20170701 18:00:00,28.3435,33.702827,0.0,10.308831
20170701 19:00:00,27.0935,32.151493,0.0,10.594036
20170701 20:00:00,26.4935,32.09943,0.0,8.64
20170701 21:00:00,25.8435,31.712952,0.0,5.937272
20170701 22:00:00,25.5935,31.422222,0.0,5.771239
20170701 23:00:00,25.3935,31.425148,0.0,4.829907
20170702 00:00:00,25.4935,31.039032,0.0,7.491114
20170702 01:00:00,25.4935,30.73854,0.0,8.225035
20170702 02:00:00,25.5935,30.545906,0.0,9.793058
20170702 03:00:00,25.6435,30.415546,0.0,10.594036
20170702 04:00:00,25.5935,30.233002,0.0,11.720751
20170702 05:00:00,25.4435,30.103107,0.0,11.367109
20170702 06:00:00,26.1435,30.80875,0.0,12.413476
20170702 07:00:00,27.4935,31.263248,0.0,19.64558
20170702 08:00:00,28.3935,32.21984,0.0,19.917469
20170702 09:00:00,29.3435,33.058693,0.0,20.892412
20170702 10:00:00,30.293499,33.726757,0.0,22.751316
20170702 11:00:00,31.0935,34.862103,0.0,23.157824
20170702 12:00:00,31.0935,34.30787,0.0,22.963936
20170702 13:00:00,31.3435,35.00997,0.1,22.104116
20170702 14:00:00,30.543499,34.747692,1.3,17.298738
20170702 15:00:00,30.1935,35.350132,0.0,11.901798
20170702 16:00:00,30.1935,34.86286,0.0,14.113653
20170702 17:00:00,29.8935,34.76203,0.0,16.418526
20170702 18:00:00,28.293499,32.865013,0.0,16.394829
20170702 19:00:00,27.793499,32.31814,0.0,16.039202
20170702 20:00:00,27.4435,32.878452,0.0,10.028439
20170702 21:00:00,27.3935,32.097466,0.0,14.587776
20170702 22:00:00,27.5935,31.81778,0.0,16.75064
20170702 23:00:00,27.1435,31.610256,0.4,13.324863
20170703 00:00:00,25.4935,29.970955,5.4,11.966953
20170703 01:00:00,25.043499,31.006908,1.5,1.1384199
20170703 02:00:00,24.543499,29.422405,1.1,7.729527
20170703 03:00:00,24.5935,29.29496,0.0,7.8954163
20170703 04:00:00,24.5935,29.46083,0.0,7.386582
20170703 05:00:00,24.7435,30.035542,0.0,5.95906
20170703 06:00:00,25.9435,31.709015,0.0,5.0911684
20170703 07:00:00,27.3435,33.030243,0.0,8.759178
20170703 08:00:00,28.6935,33.610264,0.0,10.00256
20170703 09:00:00,29.9435,34.68905,0.0,14.044615
20170703 10:00:00,30.5935,35.889,0.2,14.05845
20170703 11:00:00,31.293499,36.988266,0.3,14.561099
20170703 12:00:00,30.5935,36.390778,5.2,9.605998
20170703 13:00:00,30.0935,34.04134,0.7,14.689589
20170703 14:00:00,30.6935,36.217545,0.0,13.32
20170703 15:00:00,28.9435,33.17598,5.5,14.04
20170703 16:00:00,28.793499,33.77049,0.1,12.9249525
20170703 17:00:00,28.7435,34.053364,0.0,12.245294
20170703 18:00:00,28.293499,33.73064,0.0,11.609651
20170703 19:00:00,27.2435,32.811253,0.0,10.495713
20170703 20:00:00,27.0935,32.97217,0.0,6.9899354
20170703 21:00:00,26.793499,32.664955,0.0,9.114471
20170703 22:00:00,26.2435,31.724499,0.0,9.726665
20170703 23:00:00,26.0935,31.59742,0.0,8.891344
20170704 00:00:00,25.9935,31.499569,0.0,8.427383
20170704 01:00:00,25.9935,31.41864,0.0,8.534353
20170704 02:00:00,25.9435,31.182758,0.0,8.699793
20170704 03:00:00,25.543499,30.662323,0.0,8.217153
20170704 04:00:00,25.543499,30.51582,0.0,8.78872
20170704 05:00:00,25.3935,30.407642,0.0,8.287822
20170704 06:00:00,25.9935,30.999393,0.0,9.422101
20170704 07:00:00,26.9935,32.523495,0.0,6.9153743
20170704 08:00:00,28.5935,33.645454,0.0,7.9932966
20170704 09:00:00,30.293499,35.07913,0.0,8.942214
20170704 10:00:00,31.0935,35.270935,0.0,12.88981
20170704 11:00:00,30.8435,34.148575,0.0,15.141414
20170704 12:00:00,30.1435,34.155746,0.0,11.525623
20170704 13:00:00,30.793499,34.799526,0.0,8.534353
20170704 14:00:00,31.0935,34.96078,0.0,8.891343
20170704 15:00:00,31.5935,35.9543,0.0,11.298495
20170704 16:00:00,31.6435,35.132286,0.0,14.869351
20170704 17:00:00,30.0935,34.18814,0.0,13.896187
20170704 18:00:00,29.1935,33.407455,0.0,15.034041
20170704 19:00:00,27.4935,32.042667,0.0,11.885453
20170704 20:00:00,27.0935,32.02375,0.0,10.805999
20170704 21:00:00,27.3935,32.413094,0.0,10.853866
20170704 22:00:00,27.1935,32.400463,0.0,10.464798
20170704 23:00:00,27.3935,32.81821,0.2,11.013882
20170705 00:00:00,27.3435,32.65902,0.0,12.224107
20170705 01:00:00,26.9935,32.610565,0.2,9.47012
20170705 02:00:00,25.9935,31.908485,1.7,5.6233797
20170705 03:00:00,26.1435,31.707146,0.0,8.707238
20170705 04:00:00,25.8435,31.54824,0.0,7.5170207
20170705 05:00:00,25.7435,31.266907,0.0,8.311245
20170705 06:00:00,26.9935,32.770504,0.0,8.373386
20170705 07:00:00,28.1435,33.777184,0.0,10.495713
20170705 08:00:00,28.8935,35.290962,0.0,1.609969
20170705 09:00:00,29.6435,35.806343,0.0,4.1046314
20170705 10:00:00,30.793499,36.873497,0.0,3.096837
20170705 11:00:00,32.3935,40.044273,0.0,3.096837
20170705 12:00:00,32.8435,40.454426,0.1,5.506941
20170705 13:00:00,32.9935,38.98276,0.0,3.2599385
20170705 14:00:00,33.4435,40.467148,0.0,5.4477882
20170705 15:00:00,32.0935,37.416317,0.1,11.165805
20170705 16:00:00,31.5935,36.931,0.0,10.1887
20170705 17:00:00,30.4935,36.278408,0.0,9.659814
20170705 18:00:00,29.7435,36.12673,0.1,8.4042845
20170705 19:00:00,28.9435,35.661976,0.0,7.5685663
20170705 20:00:00,27.793499,34.26374,0.0,7.5942073
20170705 21:00:00,26.9935,32.64506,0.0,9.6932955
20170705 22:00:00,26.8935,32.265766,0.0,10.464798
20170705 23:00:00,26.6935,32.285435,0.0,10.105681
20170706 00:00:00,26.543499,32.687096,0.0,7.9526596
20170706 01:00:00,26.6435,32.936066,0.0,7.6367526
20170706 02:00:00,26.4935,32.54889,0.0,9.028754
20170706 03:00:00,26.293499,32.38865,0.0,8.287822
20170706 04:00:00,26.1435,32.31086,0.0,7.5599995
20170706 05:00:00,26.0935,32.169586,0.0,7.9526596
20170706 06:00:00,26.9435,33.351727,0.0,6.8399997
20170706 07:00:00,28.1435,33.923847,0.0,11.367109
20170706 08:00:00,29.3435,34.733418,0.0,13.32
20170706 09:00:00,30.4435,35.86936,0.0,14.24163
20170706 10:00:00,30.9435,36.401066,0.1,13.779114
20170706 11:00:00,31.5935,37.518795,0.0,10.799999
20170706 12:00:00,32.0935,38.839466,0.4,9.826088
20170706 13:00:00,31.0935,37.22258,2.0,12.7279215
20170706 14:00:00,31.0935,36.59914,1.1,14.241629
20170706 15:00:00,31.1935,36.96751,0.0,10.8955765
20170706 16:00:00,31.043499,36.582787,0.0,12.979984
20170706 17:00:00,30.1935,36.096863,0.0,10.495713
20170706 18:00:00,29.6435,35.756542,0.0,10.739833
20170706 19:00:00,28.6435,34.854786,0.0,10.08
20170706 20:00:00,29.3935,35.67292,0.0,10.086427
20170706 21:00:00,28.6435,34.31073,0.0,13.089354
20170706 22:00:00,28.1935,33.659412,0.0,13.049689
20170706 23:00:00,27.9435,33.22602,0.0,13.138765
20170707 00:00:00,27.9935,33.049145,0.0,15.629972
20170707 01:00:00,27.5935,32.36594,0.0,15.484185
20170707 02:00:00,27.2435,32.02492,0.0,14.05845
20170707 03:00:00,27.0935,31.85833,0.0,13.722565
20170707 04:00:00,26.9435,31.701801,0.0,13.32
20170707 05:00:00,26.6435,31.039886,0.0,14.471821
20170707 06:00:00,27.1435,31.197304,0.0,16.595179
20170707 07:00:00,28.2435,32.725037,0.0,15.876775
20170707 08:00:00,30.3935,34.66509,0.0,16.167967
20170707 09:00:00,31.5935,35.936436,0.0,18.58451
20170707 10:00:00,32.4935,37.50373,0.0,18.58451
20170707 11:00:00,33.4435,39.178482,0.0,18.0
20170707 12:00:00,33.8435,40.0091,0.0,16.80857
20170707 13:00:00,33.1435,39.15319,0.1,11.681987
20170707 14:00:00,32.4435,38.071754,0.0,9.779817
20170707 15:00:00,32.1935,38.301216,0.0,7.42159
20170707 16:00:00,32.4935,38.83424,0.0,6.989936
20170707 17:00:00,32.0935,38.52131,0.0,9.028754
20170707 18:00:00,31.293499,38.253098,0.0,8.350138
20170707 19:00:00,29.9435,36.463623,0.0,10.636766
20170707 20:00:00,29.4435,36.26797,0.0,8.557102
20170707 21:00:00,28.8435,34.743465,0.0,9.360001
20170707 22:00:00,28.7435,34.42553,0.0,9.6932955
20170707 23:00:00,28.3435,33.92783,0.0,10.137692
20170708 00:00:00,27.8935,33.560528,0.0,9.346143
20170708 01:00:00,27.3935,33.076324,0.0,8.557102
20170708 02:00:00,27.293499,32.795826,0.0,9.114471
20170708 03:00:00,27.1435,32.58754,0.0,9.0645685
20170708 04:00:00,26.9435,32.525337,0.0,8.12197
20170708 05:00:00,26.7435,32.6959,0.0,6.0347
20170708 06:00:00,27.293499,33.604225,0.0,4.0249224
20170708 07:00:00,28.3935,34.50572,0.0,6.28713
20170708 08:00:00,30.5935,35.9921,0.0,10.464797
20170708 09:00:00,31.6435,37.301773,0.0,9.585739
20170708 10:00:00,32.9435,39.4575,0.0,9.673221
20170708 11:00:00,32.9935,40.539223,0.5,10.464797
20170708 12:00:00,30.4435,35.644688,8.8,10.239453
20170708 13:00:00,30.1935,36.82331,0.0,1.8
20170708 14:00:00,31.293499,37.733253,0.0,4.6938257
20170708 15:00:00,32.1435,37.95645,0.0,8.287822
20170708 16:00:00,32.3935,38.179367,0.0,8.699793
20170708 17:00:00,31.6935,36.985897,0.0,12.324414
20170708 18:00:00,30.8435,36.9966,0.0,9.726665
20170708 19:00:00,29.6935,35.953243,0.0,10.703569
20170708 20:00:00,29.9435,36.40233,0.0,10.315115
20170708 21:00:00,29.0935,35.98069,0.2,7.6367526
20170708 22:00:00,28.3435,35.510273,0.1,5.4833565
20170708 23:00:00,28.293499,35.39388,0.0,5.4477882
20170709 00:00:00,28.1935,35.047607,0.1,6.162207
20170709 01:00:00,27.9935,34.997234,0.2,4.8965297
20170709 02:00:00,27.6935,34.391354,0.1,6.0347
20170709 03:00:00,27.3435,33.95926,0.0,5.4119864
20170709 04:00:00,27.0935,33.280884,0.0,6.4799995
20170709 05:00:00,26.6935,32.488472,0.0,7.5685663
20170709 06:00:00,27.3935,33.300995,0.0,7.24486
20170709 07:00:00,28.4435,34.157738,0.0,8.557102
20170709 08:00:00,30.6935,35.575363,0.0,13.779114
20170709 09:00:00,31.1935,35.784103,0.0,15.315873
20170709 10:00:00,31.9935,36.61671,0.0,16.263872
20170709 11:00:00,32.3435,37.472565,1.9,18.58451
20170709 12:00:00,30.3435,35.158367,6.3,12.88981
20170709 13:00:00,30.1935,34.703514,0.0,14.982228
20170709 14:00:00,29.6935,34.695763,0.0,12.287555
20170709 15:00:00,30.4935,35.31849,0.0,12.594856
20170709 16:00:00,29.9935,35.07673,0.0,11.503113
20170709 17:00:00,30.1435,35.541462,0.0,10.703569
20170709 18:00:00,29.2435,34.540874,0.1,10.495713
20170709 19:00:00,28.3435,33.28097,0.0,12.074766
20170709 20:00:00,27.8435,32.81288,0.0,10.308831
20170709 21:00:00,27.793499,31.277702,1.5,16.418526
20170709 22:00:00,27.293499,31.522594,0.3,11.525623
20170709 23:00:00,27.293499,31.225746,0.0,14.404499
20170710 00:00:00,27.5935,31.996162,0.0,14.417988
20170710 01:00:00,27.6935,31.935623,0.0,15.517629
20170710 02:00:00,27.793499,31.90614,0.0,15.745627
20170710 03:00:00,27.7435,31.993507,0.0,15.683776
20170710 04:00:00,27.8435,32.00486,0.0,15.629972
20170710 05:00:00,27.7435,31.58073,0.4,16.981165
20170710 06:00:00,27.6935,31.69717,0.0,17.373497
20170710 07:00:00,29.293499,33.818645,0.0,16.24394
20170710 08:00:00,30.6435,35.661392,0.0,14.917212
20170710 09:00:00,32.0435,35.994293,0.0,21.518847
20170710 10:00:00,31.8435,35.988235,0.0,19.881649
20170710 11:00:00,30.8935,34.255867,0.0,20.633371
20170710 12:00:00,30.6935,33.448875,0.1,24.798223
20170710 13:00:00,29.1935,32.598015,0.1,21.24305
20170710 14:00:00,28.7435,32.373234,0.8,18.175545
20170710 15:00:00,28.543499,32.22016,0.5,17.64
20170710 16:00:00,28.3435,32.18646,0.2,16.071491
20170710 17:00:00,27.6935,31.485146,1.1,16.645864
20170710 18:00:00,26.4435,30.571697,0.4,13.708391
20170710 19:00:00,25.7435,29.12679,0.5,14.458382
20170710 20:00:00,25.6935,30.313316,0.8,4.379589
20170710 21:00:00,25.293499,29.60387,0.8,7.9036193
20170710 22:00:00,25.1935,29.335922,1.2,8.854829
20170710 23:00:00,24.9435,28.986374,0.3,11.165805
20170711 00:00:00,24.6935,28.605782,0.3,11.043261
20170711 01:00:00,24.4935,28.500023,0.1,9.793059
20170711 02:00:00,24.0935,27.986767,0.0,9.178235
20170711 03:00:00,23.8435,27.93982,0.0,7.7879906
20170711 04:00:00,23.6435,27.738955,0.0,7.9932966
20170711 05:00:00,23.5935,27.877136,0.0,7.10031
20170711 06:00:00,24.543499,29.179184,0.0,6.28713
20170711 07:00:00,25.9435,30.726974,0.0,6.696387
20170711 08:00:00,28.3435,32.80586,0.0,6.830519
20170711 09:00:00,29.6435,33.86408,0.0,7.5170207
20170711 10:00:00,30.5935,35.64606,0.0,9.255571
20170711 11:00:00,31.3935,37.145905,0.0,9.983106
20170711 12:00:00,32.0435,38.664333,0.0,8.404285
20170711 13:00:00,32.5935,39.20141,0.0,9.585739
20170711 14:00:00,32.9435,39.012432,0.0,12.181624
20170711 15:00:00,32.7435,37.548992,0.0,12.819235
20170711 16:00:00,31.7435,35.90983,0.1,14.24163
20170711 17:00:00,30.3935,34.990654,0.0,15.281989
20170711 18:00:00,29.4435,34.980145,0.0,11.609651
20170711 19:00:00,28.293499,34.246895,0.0,9.47012
20170711 20:00:00,28.3435,35.121483,0.0,6.439876
20170711 21:00:00,28.043499,34.511013,0.0,8.089993
20170711 22:00:00,27.543499,33.747856,0.0,7.289444
20170711 23:00:00,27.293499,33.04319,0.0,8.557102
20170712 00:00:00,26.9935,32.816463,0.0,8.287822
20170712 01:00:00,26.8435,32.82025,0.0,7.69592
20170712 02:00:00,26.7435,32.980015,0.0,6.379216
20170712 03:00:00,26.4935,32.811905,0.0,5.5887027
20170712 04:00:00,25.9935,32.129818,0.0,5.6920996
20170712 05:00:00,26.1435,32.38031,0.0,5.00128
20170712 06:00:00,26.7435,32.99084,0.0,4.6938257
20170712 07:00:00,28.3935,34.36207,0.0,6.1305785
20170712 08:00:00,30.3435,36.353565,0.0,7.653705
20170712 09:00:00,31.793499,38.20845,0.0,7.42159
20170712 10:00:00,33.2435,40.962223,0.0,5.1919937
20170712 11:00:00,33.9435,42.080296,0.1,4.3349743
20170712 12:00:00,34.1435,41.88016,0.1,5.771239
20170712 13:00:00,34.4435,41.93303,0.0,5.4119864
20170712 14:00:00,34.5435,42.09509,0.0,4.73506
20170712 15:00:00,34.7935,41.82768,0.0,2.5455842
20170712 16:00:00,34.0435,39.68763,0.0,8.049845
20170712 17:00:00,31.793499,37.80947,0.8,9.227524
20170712 18:00:00,31.3435,38.47344,0.0,5.6920996
20170712 19:00:00,30.3435,37.934414,0.0,7.342588
20170712 20:00:00,30.3435,37.00551,0.0,8.669949
20170712 21:00:00,29.4935,36.735348,0.0,8.209263
20170712 22:00:00,28.9435,35.57879,0.0,7.8954163
20170712 23:00:00,28.4435,34.674305,0.0,9.227524
20170713 00:00:00,28.043499,34.212574,0.0,9.178235
20170713 01:00:00,27.8435,33.98241,0.0,9.3876505
20170713 02:00:00,27.5935,34.050396,0.0,7.928178
20170713 03:00:00,27.293499,34.00278,0.0,6.924738
20170713 04:00:00,27.1435,33.813717,0.0,6.9527545
20170713 05:00:00,26.7435,32.99974,0.0,7.4128532
20170713 06:00:00,27.543499,33.594044,0.0,7.4128532
20170713 07:00:00,28.6935,34.391773,0.0,8.435069
20170713 08:00:00,30.8935,36.552975,0.0,10.514218
20170713 09:00:00,32.3435,38.365566,0.0,8.707237
20170713 10:00:00,33.5935,40.246635,0.0,6.4799995
20170713 11:00:00,34.2435,41.410545,0.0,5.904439
20170713 12:00:00,34.2935,42.122242,0.0,5.0528407
20170713 13:00:00,33.2435,40.604588,1.9,8.854829
20170713 14:00:00,33.1435,40.776173,2.3,1.2979984
20170713 15:00:00,33.8935,40.401714,0.0,7.172949
20170713 16:00:00,32.9435,38.757812,1.2,9.422101
20170713 17:00:00,32.3935,38.843525,0.0,9.114471
20170713 18:00:00,31.293499,38.286854,0.0,9.885262
20170713 19:00:00,29.9935,37.214096,0.0,9.114471
20170713 20:00:00,29.7435,36.38747,0.0,8.557102
20170713 21:00:00,29.6935,36.070595,0.0,7.729527
20170713 22:00:00,29.1435,35.4322,0.0,6.924738
20170713 23:00:00,28.793499,35.15991,0.0,6.162207
20170714 00:00:00,28.4435,34.249454,0.0,7.928178
20170714 01:00:00,28.2435,33.73,0.0,8.311245
20170714 02:00:00,28.043499,33.460373,0.0,8.12197
20170714 03:00:00,27.7435,33.231174,0.1,7.8625183
20170714 04:00:00,27.4435,33.00709,0.0,7.5685663
20170714 05:00:00,27.1435,32.65635,0.0,7.92
20170714 06:00:00,27.6435,33.16375,0.0,8.311245
20170714 07:00:00,28.3935,34.09992,0.0,7.928178
20170714 08:00:00,29.9935,35.972122,0.0,6.9527545
20170714 09:00:00,31.9435,37.780354,0.0,8.587338
20170714 10:00:00,33.6435,40.31504,0.0,9.726664
20170714 11:00:00,34.5435,42.14613,0.0,8.587338
20170714 12:00:00,34.4935,42.64814,0.1,7.342588
20170714 13:00:00,31.793499,38.718872,1.7,9.085988
20170714 14:00:00,31.5935,37.494205,0.0,7.2359104
20170714 15:00:00,32.0435,38.322094,0.0,6.9527545
20170714 16:00:00,31.8935,38.23337,0.0,7.9526596
20170714 17:00:00,31.793499,38.568054,0.0,8.12197
20170714 18:00:00,31.2435,38.851795,0.0,7.208994
20170714 19:00:00,29.9435,36.86584,0.0,9.885262
20170714 20:00:00,30.2435,37.524677,0.0,7.928178
20170714 21:00:00,29.6935,36.782234,0.0,6.989936
20170714 22:00:00,28.9935,35.54749,0.0,8.209263
20170714 23:00:00,28.4935,34.825237,0.0,9.983106
20170715 00:00:00,28.4435,34.592865,0.0,11.966954
20170715 01:00:00,28.1935,34.080063,0.0,13.039754
20170715 02:00:00,27.8935,33.97816,0.0,11.928989
20170715 03:00:00,27.6435,33.85634,0.0,11.542478
20170715 04:00:00,27.3935,33.57023,0.0,11.304229
20170715 05:00:00,27.1935,33.16634,0.0,11.252519
20170715 06:00:00,27.6435,33.64971,0.0,10.538843
20170715 07:00:00,28.793499,34.37492,0.0,12.959999
20170715 08:00:00,30.4435,35.51206,0.0,15.273505
20170715 09:00:00,31.6935,36.333836,0.0,17.026896
20170715 10:00:00,32.7435,37.93628,0.0,16.071491
20170715 11:00:00,33.4935,38.944855,0.0,16.595179
20170715 12:00:00,34.1435,39.98195,0.0,16.808569
20170715 13:00:00,34.2935,39.919033,0.0,16.62249
20170715 14:00:00,34.1935,39.809082,0.0,16.203999
20170715 15:00:00,34.0935,39.45776,0.0,15.137133
20170715 16:00:00,33.2935,37.93936,0.0,15.815435
20170715 17:00:00,32.1935,37.027718,0.0,16.854767
20170715 18:00:00,30.543499,35.639416,0.0,15.7908325
20170715 19:00:00,29.043499,33.861008,0.0,15.617529
20170715 20:00:00,28.8435,33.733982,0.0,14.20062
20170715 21:00:00,28.5935,33.156193,0.0,15.315873
20170715 22:00:00,28.1435,32.150867,0.0,18.455048
20170715 23:00:00,27.6435,31.288208,0.0,20.724247
20170716 00:00:00,27.3435,31.178753,0.0,20.545246
20170716 01:00:00,27.1935,30.9108,0.0,21.129885
20170716 02:00:00,26.9935,30.607243,0.0,20.721119
20170716 03:00:00,26.7435,30.426697,0.0,19.803272
20170716 04:00:00,26.4935,30.597023,0.0,16.923828
20170716 05:00:00,26.2435,30.566395,0.0,14.759999
20170716 06:00:00,26.8935,31.349762,0.0,14.05845
20170716 07:00:00,28.3435,32.347885,0.0,16.919998
20170716 08:00:00,29.8935,33.670517,0.0,16.93531
20170716 09:00:00,31.043499,34.904682,0.0,16.343367
20170716 10:00:00,32.0435,36.492912,0.0,16.946787
20170716 11:00:00,33.1435,38.72721,0.0,15.463244
20170716 12:00:00,33.7935,39.572575,0.0,15.5843
20170716 13:00:00,34.1435,39.92787,0.0,15.986595
20170716 14:00:00,34.3435,40.077023,0.0,15.226764
20170716 15:00:00,34.3435,39.787407,0.0,14.830076
20170716 16:00:00,33.8935,38.559998,0.0,15.905319
20170716 17:00:00,33.0435,37.660027,0.0,15.111424
20170716 18:00:00,31.6935,36.93969,0.0,13.1041975
20170716 19:00:00,29.8435,34.904472,0.0,14.168641
20170716 20:00:00,29.6435,34.960827,0.0,12.413477
20170716 21:00:00,29.6935,34.553734,0.0,15.315873
20170716 22:00:00,29.3935,33.924877,0.0,17.114204
20170716 23:00:00,28.8935,33.269485,0.0,17.727943
20170717 00:00:00,28.4935,32.938652,0.0,16.575644
20170717 01:00:00,28.1935,32.537064,0.0,15.4800005
20170717 02:00:00,27.6935,32.13015,0.0,14.404499
20170717 03:00:00,27.3435,31.854206,0.0,13.679999
20170717 04:00:00,26.9935,31.71402,0.0,12.245294
20170717 05:00:00,26.5935,31.198055,0.0,12.605142
20170717 06:00:00,27.2435,32.04589,0.0,11.901798
20170717 07:00:00,28.793499,33.34852,0.0,13.138765
20170717 08:00:00,30.4935,34.368176,0.0,14.973576
20170717 09:00:00,31.7435,35.282368,0.0,18.36353
20170717 10:00:00,32.3435,35.869476,0.0,21.349546
20170717 11:00:00,32.9435,36.58761,0.0,23.110207
20170717 12:00:00,33.0935,37.497486,0.0,23.828083
20170717 13:00:00,33.5435,38.113415,0.0,23.084955
20170717 14:00:00,33.7435,38.151943,0.0,21.349546
20170717 15:00:00,33.5935,37.361385,0.0,20.316889
20170717 16:00:00,33.2935,36.564396,0.0,18.161278
20170717 17:00:00,32.2935,36.305363,0.0,15.509274
20170717 18:00:00,31.1435,36.00506,0.0,12.55879
20170717 19:00:00,29.5935,34.481094,0.0,13.527572
20170717 20:00:00,29.0935,34.50568,0.0,11.770403
20170717 21:00:00,28.8935,34.132774,0.0,12.496719
20170717 22:00:00,28.6935,34.06206,0.0,12.074766
20170717 23:00:00,28.3935,33.784748,0.0,12.620554
20170718 00:00:00,28.043499,33.62916,0.0,11.525623
20170718 01:00:00,27.793499,33.572124,0.0,10.440001
20170718 02:00:00,27.6435,33.327866,0.0,10.853866
20170718 03:00:00,27.543499,33.092228,0.0,10.853866
20170718 04:00:00,27.543499,33.047405,0.0,10.239453
20170718 05:00:00,27.543499,32.962345,0.0,10.137692
20170718 06:00:00,28.0935,33.461132,0.0,10.028439
20170718 07:00:00,29.6435,34.737286,0.0,11.435313
20170718 08:00:00,31.543499,36.43493,0.0,11.457958
20170718 09:00:00,33.2435,38.184288,0.0,11.885453
20170718 10:00:00,34.4935,39.80692,0.0,11.91812
20170718 11:00:00,34.8935,39.332794,0.0,14.973576
20170718 12:00:00,35.1935,40.890034,0.0,10.966713
20170718 13:00:00,35.8435,41.545357,0.0,10.239453
20170718 14:00:00,34.0435,39.094097,1.5,14.471821
20170718 15:00:00,33.1435,38.227715,0.0,7.928178
20170718 16:00:00,34.3435,39.778576,0.0,5.937272
20170718 17:00:00,34.0435,39.27429,0.0,6.4799995
20170718 18:00:00,33.3935,38.865807,0.0,6.1305785
20170718 19:00:00,31.543499,37.918392,0.0,8.435069
20170718 20:00:00,30.4435,37.427242,0.0,5.2416787
20170718 21:00:00,30.7435,38.49488,0.0,1.4399999
20170718 22:00:00,30.1435,37.758224,0.0,2.8799999
20170718 23:00:00,29.4435,36.335136,0.0,6.130579
20170719 00:00:00,28.8435,35.66704,0.0,6.849467
20170719 01:00:00,28.543499,35.2318,0.0,6.5693827
20170719 02:00:00,28.2435,34.474297,0.0,7.5685663
20170719 03:00:00,27.9435,33.91099,0.0,8.209263
20170719 04:00:00,27.8435,33.302612,0.0,9.178235
20170719 05:00:00,27.5935,32.734818,0.0,8.913181
20170719 06:00:00,28.1935,33.14202,0.0,8.707237
20170719 07:00:00,29.6435,34.34861,0.0,8.654986
20170719 08:00:00,32.0935,37.2808,0.0,7.2359104
20170719 09:00:00,33.9935,38.981888,0.0,7.289444
20170719 10:00:00,35.1435,40.3778,0.0,6.9153743
20170719 11:00:00,35.7935,41.92356,0.0,4.829907
20170719 12:00:00,35.8935,42.466496,0.0,5.04
20170719 13:00:00,33.0935,39.349915,4.0,7.342588
20170719 14:00:00,33.0935,38.43996,0.0,6.130579
20170719 15:00:00,33.8935,39.812504,0.0,5.8048253
20170719 16:00:00,34.2935,39.601425,0.0,6.162207
20170719 17:00:00,33.9435,39.048027,0.0,7.9932966
20170719 18:00:00,33.0435,38.917233,0.0,7.628263
