unit_id,worldpop_sum,worldpop_mean_pixel,worldpop_pixel_count,unit_area_m2,worldpop_density_per_km2
plot_15700,0.0,0.0,0,918.7909496300226,0.0
plot_15070,0.0,0.0,0,918.7909496300226,0.0
plot_15379,0.0,0.0,0,1445.8129982649396,0.0
plot_15737,0.0,0.0,0,5360.464528584742,0.0
plot_15758,84.72479248046875,84.72479248046875,1,5360.464528584742,15805.494473225739
plot_15247,0.0,0.0,0,3802.250417065947,0.0
plot_9316,0.0,0.0,0,2771.5245350512164,0.0
plot_9252,517.923095703125,517.923095703125,1,9898.027129746779,52325.89170690371
plot_19509,73.22233581542969,73.22233581542969,1,3755.62365188082,19496.718149263936
plot_9317,0.0,0.0,0,3606.751737396205,0.0
plot_18848,0.0,0.0,0,1310.3941168158458,0.0
plot_7813,130.35066986083984,65.17533493041992,2,27184.72752783665,4794.996371670939
plot_7286,66.93228912353516,66.93228912353516,1,1111.7155638948261,60206.30752801738
plot_7485,0.0,0.0,0,899.8659709208408,0.0
plot_9237,278.8193550109863,69.70483875274658,4,24826.691307430592,11230.628824370813
plot_7814,74.76808166503906,74.76808166503906,1,4176.46366909243,17902.246395282687
plot_6761,192.5432891845703,192.5432891845703,1,5180.640092275869,37165.92655638148
plot_19618,204.2338104248047,204.2338104248047,1,2361.4681955704627,86485.94582298309
plot_7652,570.54541015625,190.18180338541666,3,11502.572461231728,49601.54887780245
plot_6763,0.0,0.0,0,1640.0895747372983,0.0
plot_16869,0.0,0.0,0,2571.986040416999,0.0
plot_7694,0.0,0.0,0,1668.7758508625693,0.0
plot_16947,0.0,0.0,0,335.81440513993016,0.0
plot_6762,213.95396423339844,213.95396423339844,1,6002.447570763136,35644.45365179539
plot_19848,206.3541717529297,206.3541717529297,1,1613.7646659568845,127871.29133885927
plot_6703,0.0,0.0,0,1214.591096287243,0.0
plot_9461,0.0,0.0,0,424.56720596456586,0.0
plot_12256,0.0,0.0,0,12.25793565124857,0.0
plot_12184,0.0,0.0,0,276.7088100997696,0.0
plot_9457,0.0,0.0,0,3732.274894346789,0.0
plot_8868,626.3098754882812,626.3098754882812,1,2039.91134952486,307027.98709079315
plot_8708,1479.222900390625,493.0743001302083,3,14120.756263810074,104755.21797523754
plot_18990,486.55718994140625,486.55718994140625,1,4413.756344237397,110236.53142445338
plot_7969,0.0,0.0,0,1031.8027089086004,0.0
plot_8707,599.6901245117188,599.6901245117188,1,2048.05959212805,292808.92353752593
plot_8637,0.0,0.0,0,2132.598147560563,0.0
plot_8879,0.0,0.0,0,1321.5333512440748,0.0
plot_8813,0.0,0.0,0,1558.8401874478836,0.0
plot_8709,614.150146484375,614.150146484375,1,14645.044272433917,41935.69750010097
plot_8814,962.7515563964844,481.3757781982422,2,15394.660422757359,62538.0183750779
plot_12563,558.5619506835938,558.5619506835938,1,9601.441162749232,58174.803262936184
plot_8710,0.0,0.0,0,827.5929697143272,0.0
plot_16639,0.0,0.0,0,744.6408484790168,0.0
plot_8779,0.0,0.0,0,2001.9477837824868,0.0
plot_8647,1162.3687133789062,581.1843566894531,2,12390.833009260466,93808.76269659944
plot_6531,1174.0775146484375,587.0387573242188,2,11130.558245452643,105482.35665790648
plot_17009,0.0,0.0,0,1470.550082192758,0.0
plot_9668,0.0,0.0,0,740.8272777643814,0.0
plot_9667,2168.679168701172,542.169792175293,4,34603.2470410192,62672.707163301384
plot_9674,0.0,0.0,0,6884.903025525477,0.0
plot_9725,597.4468994140625,597.4468994140625,1,12385.588692906216,48237.26301812745
plot_9675,1192.7583618164062,596.3791809082031,2,11817.495035775935,100931.5729099513
plot_9726,0.0,0.0,0,798.0276889967151,0.0
plot_9103,577.3456420898438,577.3456420898438,1,3993.5625482748364,144569.07463218502
plot_9622,0.0,0.0,0,2476.6953822601977,0.0
plot_6416,0.0,0.0,0,2822.6850258334966,0.0
plot_8705,572.4593505859375,572.4593505859375,1,10691.630966937977,53542.75249081915
plot_16766,0.0,0.0,0,5615.295634964707,0.0
plot_12562,1283.6341552734375,641.8170776367188,2,4760.511278603023,269642.0783714898
plot_8706,1112.0956726074219,556.0478363037109,2,5629.970243750114,197531.35886321432
plot_9641,0.0,0.0,0,2704.148653827142,0.0
plot_7425,519.4791259765625,519.4791259765625,1,5324.7086173183625,97560.10390633983
plot_17063,495.8291015625,495.8291015625,1,5200.980838991466,95333.7681702837
plot_16662,0.0,0.0,0,3031.9965745328745,0.0
plot_9640,570.7388305664062,570.7388305664062,1,7800.865996369695,73163.52195153873
plot_9690,0.0,0.0,0,3493.667766703855,0.0
plot_9106,610.0596923828125,610.0596923828125,1,1499.470377643662,406850.1128655098
plot_6529,0.0,0.0,0,3002.6088777283944,0.0
plot_6530,0.0,0.0,0,288.8945110494165,0.0
plot_9639,0.0,0.0,0,1264.8722184237513,0.0
plot_9633,0.0,0.0,0,5645.723961818268,0.0
plot_9631,576.4363403320312,576.4363403320312,1,4592.009087025131,125530.3135093462
plot_9638,587.4115600585938,587.4115600585938,1,7808.832290709134,75223.99485483761
plot_12582,1728.4368896484375,576.1456298828125,3,17169.97551497977,100666.24079577051
plot_9632,524.5301513671875,524.5301513671875,1,6515.536627778049,80504.52039988985
plot_12584,0.0,0.0,0,509.7483280249594,0.0
plot_12262,588.5003662109375,588.5003662109375,1,9219.646721839583,63831.11891010883
plot_12263,456.699462890625,456.699462890625,1,4640.902995627778,98407.45719548206
plot_7646,0.0,0.0,0,367.9360545098819,0.0
plot_6430,0.0,0.0,0,906.3871578172697,0.0
plot_7295,0.0,0.0,0,413.42534961775925,0.0
plot_19486,0.0,0.0,0,386.9733737976662,0.0
plot_6429,2839.767333984375,473.2945556640625,6,34039.473868051326,83425.71171905556
plot_6443,831.7605895996094,415.8802947998047,2,10828.40795395023,76812.82355973493
plot_6563,173.1968536376953,173.1968536376953,1,3234.605481814676,53544.97004702055
plot_6562,0.0,0.0,0,2205.196691289983,0.0
plot_6476,820.1206970214844,410.0603485107422,2,16806.624963064278,48797.465215285876
plot_12587,1869.0145568847656,467.2536392211914,4,30182.7977191754,61923.17141287946
plot_6477,0.0,0.0,0,1571.505424645002,0.0
plot_9676,1038.9862060546875,519.4931030273438,2,14554.072393052547,71388.00591308398
plot_19441,1694.1531982421875,564.7177327473959,3,13945.648373399628,121482.5695357176
plot_9620,516.08935546875,516.08935546875,1,6476.016084788534,79692.41408788167
plot_9104,220.040283203125,220.040283203125,1,10998.232889604024,20006.876141995137
plot_7441,0.0,0.0,0,5753.48797641375,0.0
plot_6514,1208.5623321533203,241.71246643066405,5,35912.187650386,33653.26400939349
plot_6606,266.24371337890625,266.24371337890625,1,3875.527418178822,68698.70462792876
plot_9107,1149.7813110351562,574.8906555175781,2,9011.929202968531,127584.37013202657
plot_12583,0.0,0.0,0,937.0210199631975,0.0
plot_9108,574.4889526367188,574.4889526367188,1,6610.431819463312,86906.41826835457
plot_16670,0.0,0.0,0,407.1144692951613,0.0
plot_9619,557.4373168945312,557.4373168945312,1,7192.631763005776,77501.16164178272
plot_6561,0.0,0.0,0,1682.6368212129541,0.0
plot_9621,551.654296875,551.654296875,1,785.7767115118844,702049.6901894459
plot_6611,1841.957275390625,263.13675362723217,7,50518.156158183214,36461.29264146262
plot_18529,178.10511779785156,178.10511779785156,1,11819.884390716586,15068.262252864035
plot_19081,0.0,0.0,0,193.33546042385973,0.0
plot_19739,0.0,0.0,0,860.9771268499829,0.0
plot_18531,164.6033935546875,164.6033935546875,1,8596.69548372135,19147.28675295984
plot_18748,0.0,0.0,0,7569.565110655438,0.0
plot_18751,183.98281860351562,183.98281860351562,1,4110.287356508283,44761.546491924666
plot_18530,172.0540313720703,172.0540313720703,1,2306.9251329906588,74581.54099219613
plot_18750,0.0,0.0,0,3713.0051037576563,0.0
plot_18545,0.0,0.0,0,433.87093223955003,0.0
plot_18368,0.0,0.0,0,99.51989963722151,0.0
plot_18433,147.7977294921875,147.7977294921875,1,5507.722636203386,26834.635520801796
plot_19088,0.0,0.0,0,457.00140063238365,0.0
plot_7749,0.0,0.0,0,499.30500940123875,0.0
plot_19968,0.0,0.0,0,3959.2897240707966,0.0
plot_18749,0.0,0.0,0,5528.948377646013,0.0
plot_18799,0.0,0.0,0,4486.240086933117,0.0
plot_18753,0.0,0.0,0,471.71311634033646,0.0
plot_18754,0.0,0.0,0,764.6815761597878,0.0
plot_6780,200.36830139160156,200.36830139160156,1,6227.889804580158,32172.74352610499
plot_18801,207.93338012695312,207.93338012695312,1,5025.864797203696,41372.656949037635
plot_18800,0.0,0.0,0,857.9618136695677,0.0
plot_19435,256.42242431640625,256.42242431640625,1,2581.5872551880384,99327.42881383991
plot_15696,66.35858917236328,66.35858917236328,1,3802.250417065947,17452.45102072201
plot_16320,162.5941162109375,81.29705810546875,2,13094.23627364799,12417.227917152863
plot_9236,0.0,0.0,0,1240.2037514910749,0.0
plot_9235,0.0,0.0,0,2047.7600567845602,0.0
plot_7810,147.7845001220703,73.89225006103516,2,11598.84117014977,12741.315960287613
plot_18507,272.91121673583984,68.22780418395996,4,34826.81657337939,7836.237807174293
plot_9400,0.0,0.0,0,595.4541635718165,0.0
plot_8982,139.52240753173828,69.76120376586914,2,5246.044077385123,26595.736801602103
plot_8981,505.6001319885254,72.22859028407505,7,57568.341036956524,8782.60729563061
plot_7308,309.9899597167969,77.49748992919922,4,30580.575074340857,10136.825712505946
plot_6444,0.0,0.0,0,554.4103265602375,0.0
plot_19162,217.60044860839844,217.60044860839844,1,2272.3543394262656,95759.91069391898
plot_19083,242.5255584716797,242.5255584716797,1,4978.397609234171,48715.58632075342
plot_18803,0.0,0.0,0,2046.8171053268777,0.0
plot_19087,0.0,0.0,0,3537.621418685866,0.0
plot_18804,0.0,0.0,0,3910.0768253682636,0.0
plot_18805,0.0,0.0,0,472.21233079728336,0.0
plot_19086,198.2568817138672,198.2568817138672,1,5777.997307586043,34312.387348047385
plot_19161,251.60133361816406,251.60133361816406,1,11128.228319384427,22609.289313366797
plot_19085,0.0,0.0,0,1163.4560464158067,0.0
plot_7812,0.0,0.0,0,1943.2612029468844,0.0
plot_7815,0.0,0.0,0,1070.0268006703213,0.0
plot_19751,198.70472717285156,198.70472717285156,1,3055.7002128783747,65027.55942333685
plot_9820,68.31920623779297,68.31920623779297,1,8562.755515087798,7978.647307798612
plot_7434,0.0,0.0,0,3281.233592132492,0.0
plot_7307,0.0,0.0,0,1153.7599317207357,0.0
plot_18435,0.0,0.0,0,1096.4168095993516,0.0
plot_19643,0.0,0.0,0,2449.6553134495243,0.0
plot_7305,84.19892120361328,84.19892120361328,1,7033.7438628564305,11970.711877674172
plot_19743,76.00496673583984,76.00496673583984,1,2911.27046608231,26107.147247682402
plot_19080,215.76942443847656,215.76942443847656,1,2226.870403911326,96893.57048326396
plot_19084,0.0,0.0,0,5551.359688059937,0.0
plot_19079,0.0,0.0,0,1753.8725141034517,0.0
plot_19017,0.0,0.0,0,1493.8402274709113,0.0
plot_19529,0.0,0.0,0,1272.7161880973474,0.0
plot_19078,192.09271240234375,192.09271240234375,1,4316.731758277681,44499.57124020748
plot_18745,217.56365966796875,217.56365966796875,1,2570.885055921291,84625.9770217551
plot_18254,0.0,0.0,0,1948.794219338132,0.0
plot_18245,80.16413116455078,80.16413116455078,1,4985.42550593388,16079.69692238622
plot_19487,225.9895782470703,225.9895782470703,1,6255.442069138107,36126.87572665952
plot_9007,0.0,0.0,0,3532.736124125179,0.0
plot_9401,0.0,0.0,0,4006.434295236165,0.0
plot_16698,80.029052734375,80.029052734375,1,3670.6797808518077,21802.24304823552
plot_16937,71.60542297363281,71.60542297363281,1,5271.140819084066,13584.426110261888
plot_9426,76.70919799804688,76.70919799804688,1,353.5855449641724,216946.64584158707
plot_18587,0.0,0.0,0,718.43215655554,0.0
plot_9344,0.0,0.0,0,1764.5870552387328,0.0
plot_9272,74.9397201538086,74.9397201538086,1,2357.3546816706353,31789.75176561022
plot_9284,0.0,0.0,0,3918.083527037619,0.0
plot_19590,85.51716613769531,85.51716613769531,1,9809.467451031865,8717.819449892735
plot_7304,81.74664306640625,81.74664306640625,1,1632.0362036591719,50088.743670712036
plot_7433,0.0,0.0,0,1789.7618229461882,0.0
plot_9821,79.76256561279297,79.76256561279297,1,5999.285886027396,13295.343333873041
plot_18249,0.0,0.0,0,1382.438350703774,0.0
plot_7399,0.0,0.0,0,1225.95269678021,0.0
plot_16319,64.688232421875,64.688232421875,1,3083.9378401312574,20975.85482433776
plot_7306,0.0,0.0,0,1583.3040358798019,0.0
plot_9282,70.86329650878906,70.86329650878906,1,6476.436507436132,10941.71098989777
plot_18250,0.0,0.0,0,5857.851999002466,0.0
plot_9274,146.68840408325195,73.34420204162598,2,12164.70360361981,12058.526772456864
plot_18526,442.7657165527344,221.3828582763672,2,11314.42770930962,39132.842413975784
plot_18525,0.0,0.0,0,1800.8089195896998,0.0
plot_18434,0.0,0.0,0,910.2453572911026,0.0
plot_18439,79.04910278320312,79.04910278320312,1,3176.877971590429,24882.63744786806
plot_18253,412.6260070800781,206.31300354003906,2,8997.473077018027,45860.21025548121
plot_18252,245.47080993652344,245.47080993652344,1,6664.722312767449,36831.36347125534
plot_18440,0.0,0.0,0,1515.7661368793556,0.0
plot_18251,0.0,0.0,0,3039.7742621319208,0.0
plot_10591,201.60247802734375,201.60247802734375,1,5043.111484899574,39975.81227997746
plot_18604,500.54150390625,166.84716796875,3,12669.068065437697,39508.94425074328
plot_9283,0.0,0.0,0,1337.4444151191951,0.0
plot_9716,0.0,0.0,0,5950.740928971882,0.0
plot_10345,0.0,0.0,0,904.2094863249632,0.0
plot_9273,0.0,0.0,0,2874.2015862246053,0.0
plot_10344,66.39948272705078,66.39948272705078,1,3216.8843241932045,20640.92955649059
plot_10542,0.0,0.0,0,582.0542110884907,0.0
plot_10540,156.9593276977539,78.47966384887695,2,12932.960862100374,12136.380011611895
plot_10343,78.19380187988281,78.19380187988281,1,6510.599877316635,12010.22998699632
plot_10945,0.0,0.0,0,3605.145837557952,0.0
plot_11743,78.28043365478516,78.28043365478516,1,2103.968537753542,37206.085666265266
plot_19349,0.0,0.0,0,796.2699595920002,0.0
plot_10640,462.2117614746094,231.1058807373047,2,13993.287390712281,33030.96324466198
plot_18605,0.0,0.0,0,987.8188170241906,0.0
plot_19531,194.4035186767578,194.4035186767578,1,1988.9932199113503,97739.65880357422
plot_19073,246.8595733642578,246.8595733642578,1,2352.420651051388,104938.53352882559
plot_18184,0.0,0.0,0,5549.33691984321,0.0
plot_18546,0.0,0.0,0,1631.9759770222593,0.0
plot_18363,249.14712524414062,249.14712524414062,1,2650.7193953611354,93992.26703518977
plot_18603,0.0,0.0,0,5059.671038229388,0.0
plot_18185,255.25924682617188,255.25924682617188,1,3413.521990650675,74778.84938937076
plot_9275,66.23990631103516,66.23990631103516,1,4966.919774488992,13336.21425722546
plot_18248,0.0,0.0,0,1838.4368962949,0.0
plot_18602,0.0,0.0,0,8746.015153380386,0.0
plot_18176,0.0,0.0,0,821.8781203848541,0.0
plot_9285,234.18033599853516,78.06011199951172,3,24553.5242877768,9537.544722861414
plot_9343,0.0,0.0,0,1189.465350208213,0.0
plot_19385,84.2403564453125,84.2403564453125,1,19822.16355517803,4249.806344843061
plot_18353,251.1560821533203,83.71869405110677,3,10365.757861008411,24229.39890367911
plot_16333,539.3878707885742,89.89797846476237,6,45784.01125699136,11781.140533120239
plot_6375,245.01569366455078,81.6718978881836,3,23810.435205511018,10290.265236640485
plot_11086,0.0,0.0,0,845.5684787838197,0.0
plot_17701,149.52589416503906,74.76294708251953,2,20944.987586521846,7138.982228915684
plot_14782,213.78792572021484,71.26264190673828,3,12018.619563651984,17788.059983758496
plot_7762,498.34447479248047,83.0574124654134,6,43407.06629735166,11480.72231785186
plot_7786,160.7341766357422,80.3670883178711,2,17928.835490855414,8965.120836639084
plot_7188,74.43614959716797,74.43614959716797,1,5653.905476158692,13165.439342954929
plot_16615,0.0,0.0,0,1033.0240731302263,0.0
plot_19259,168.3632354736328,84.1816177368164,2,3646.354839847613,46173.025629252516
plot_7189,0.0,0.0,0,1359.703272444759,0.0
plot_16525,0.0,0.0,0,10388.635838958866,0.0
plot_18362,251.03770446777344,251.03770446777344,1,2013.7851362606234,124659.6272598986
plot_19009,0.0,0.0,0,1021.8054815139175,0.0
plot_19077,266.8718566894531,266.8718566894531,1,5038.2050064119285,52969.630324652455
plot_19075,0.0,0.0,0,923.8042181872144,0.0
plot_19076,0.0,0.0,0,2263.458879196963,0.0
plot_19074,0.0,0.0,0,1650.3539952265276,0.0
plot_16349,570.4914169311523,142.6228542327881,4,28034.933131751448,20349.305427271822
plot_16335,579.71240234375,289.856201171875,2,6911.918127778916,83871.42203173571
plot_16345,0.0,0.0,0,3976.6466397069444,0.0
plot_7256,112.88954162597656,112.88954162597656,1,16233.605479891788,6954.064626358598
plot_16526,97.98582458496094,97.98582458496094,1,7708.362052285043,12711.627181018868
plot_16618,0.0,0.0,0,1267.1988150286943,0.0
plot_16410,0.0,0.0,0,0.25259290494727793,0.0
plot_6376,0.0,0.0,0,2903.0276533892093,0.0
plot_16620,0.0,0.0,0,1904.7777343954908,0.0
plot_16619,0.0,0.0,0,526.0165057857358,0.0
plot_7183,193.7066879272461,96.85334396362305,2,18184.524938878443,10652.282013323424
plot_16331,449.78678131103516,112.44669532775879,4,26425.447598022918,17020.971154512707
plot_18501,123.02220153808594,123.02220153808594,1,9000.650255076778,13668.145972975208
plot_16325,0.0,0.0,0,2999.090721102539,0.0
plot_16332,0.0,0.0,0,1518.0938310855263,0.0
plot_16330,0.0,0.0,0,969.9379349759432,0.0
plot_7255,113.78656005859375,113.78656005859375,1,11084.312374617744,10265.549743902613
plot_6248,0.0,0.0,0,2323.864261738204,0.0
plot_6389,0.0,0.0,0,1195.751855371584,0.0
plot_6388,0.0,0.0,0,1440.2414481561664,0.0
plot_16285,94.65887451171875,94.65887451171875,1,7626.293974255261,12412.172259719713
plot_5840,295.6366271972656,295.6366271972656,1,1392.4341558568458,212316.41435522184
plot_5839,0.0,0.0,0,3270.054718565568,0.0
plot_5831,0.0,0.0,0,3498.0813922824095,0.0
plot_7257,119.49239349365234,119.49239349365234,1,3719.299137464748,32127.664131663274
plot_16348,98.16529846191406,98.16529846191406,1,2375.3842182869384,41326.07167555747
plot_16329,0.0,0.0,0,4781.03806920857,0.0
plot_16336,0.0,0.0,0,1793.8810442875729,0.0
plot_16286,117.1329116821289,117.1329116821289,1,4151.714065238452,28213.145183301876
plot_12064,0.0,0.0,0,799.5437844455553,0.0
plot_12118,0.0,0.0,0,3112.38389899281,0.0
plot_3673,0.0,0.0,0,2701.4062660020836,0.0
plot_10631,116.71469116210938,116.71469116210938,1,8700.824416962503,13414.210604522805
plot_17722,102.24295806884766,102.24295806884766,1,6579.494688739617,15539.636842298834
plot_5846,220.85964965820312,110.42982482910156,2,13956.644313891327,15824.695728498082
plot_8056,0.0,0.0,0,548.3047017708096,0.0
plot_19625,0.0,0.0,0,2917.832305871054,0.0
plot_10590,289.8580780029297,96.61935933430989,3,14408.800567015182,20116.73883990571
plot_10632,0.0,0.0,0,5064.585779357093,0.0
plot_11981,97.92256164550781,97.92256164550781,1,4437.118460240148,22068.953651557003
plot_11980,90.0661392211914,90.0661392211914,1,9247.349531827305,9739.67069279732
plot_11979,0.0,0.0,0,1559.137187955675,0.0
plot_11745,83.86396026611328,83.86396026611328,1,14686.184573799354,5710.398084995432
plot_11752,0.0,0.0,0,73.67414958336354,0.0
plot_16346,68.09805297851562,68.09805297851562,1,6853.443235891952,9936.326986978087
plot_7191,0.0,0.0,0,1954.817026881983,0.0
plot_7185,0.0,0.0,0,2181.6175610807836,0.0
plot_16326,117.19148254394531,117.19148254394531,1,2924.898365778828,40066.85631031836
plot_16270,224.3693389892578,112.1846694946289,2,7048.557207819755,31831.9526073137
plot_3677,0.0,0.0,0,1546.0020369689082,0.0
plot_3637,268.87064361572266,89.62354787190755,3,17358.87533322362,15488.943750930908
plot_3491,0.0,0.0,0,5545.158672244699,0.0
plot_12119,0.0,0.0,0,1946.9139016017127,0.0
plot_10407,277.9522476196289,92.65074920654297,3,14491.904984851952,19179.82818064056
plot_11753,592.3643493652344,296.1821746826172,2,4185.706481737243,141520.75687815034
plot_11479,0.0,0.0,0,899.2366503198222,0.0
plot_19723,0.0,0.0,0,418.67583849514966,0.0
plot_8230,0.0,0.0,0,931.2570184659023,0.0
plot_16962,280.5581970214844,280.5581970214844,1,5972.018929488744,46978.785622419746
plot_10889,0.0,0.0,0,1890.3078002665052,0.0
plot_12380,0.0,0.0,0,6661.910215747044,0.0
plot_11995,307.9629211425781,307.9629211425781,1,6592.828994709783,46711.80177579211
plot_10890,278.5585632324219,278.5585632324219,1,1560.1048144718973,178551.18492581233
plot_12381,0.0,0.0,0,1930.9046978325455,0.0
plot_10528,0.0,0.0,0,515.7331062849057,0.0
plot_10475,0.0,0.0,0,1267.3489238240147,0.0
plot_19615,91.1501235961914,91.1501235961914,1,5063.025062388053,18003.0954761261
plot_10527,282.1744918823242,94.05816396077473,3,13696.456887227789,20602.006358699775
plot_10533,0.0,0.0,0,1991.0718290897403,0.0
plot_11744,93.30859375,93.30859375,1,4136.873745410442,22555.339972248137
plot_11483,0.0,0.0,0,526.7463569310106,0.0
plot_10358,91.15840911865234,91.15840911865234,1,3397.3244121654525,26832.412233645955
plot_12068,4245.036560058594,265.3147850036621,16,112085.04484097088,37873.35380988213
plot_8231,269.1796875,269.1796875,1,13952.317358634855,19292.83004255986
plot_10532,0.0,0.0,0,1393.8996085160127,0.0
plot_16289,196.0043182373047,98.00215911865234,2,5372.907235971153,36480.12326084333
plot_8180,0.0,0.0,0,2377.4645692782324,0.0
plot_11994,0.0,0.0,0,2979.383403232836,0.0
plot_17062,222.8743438720703,222.8743438720703,1,1539.3041389761856,144789.02396787383
plot_16703,0.0,0.0,0,775.9209672151969,0.0
plot_19199,768.2378540039062,256.07928466796875,3,20896.910885542427,36763.225828532064
plot_6209,0.0,0.0,0,2931.7142205344717,0.0
plot_6203,0.0,0.0,0,1650.5393348202301,0.0
plot_7640,825.8837585449219,275.2945861816406,3,29022.17576894316,28456.989755699367
plot_10616,568.6709289550781,284.33546447753906,2,20537.966799877413,27688.76464239257
plot_11881,0.0,0.0,0,2127.0680711429623,0.0
plot_16347,204.5354461669922,204.5354461669922,1,8654.697370859847,23632.88251483616
plot_6390,0.0,0.0,0,923.2940117751948,0.0
plot_6391,558.3751525878906,279.1875762939453,2,17045.189444024072,32758.518432521916
plot_6249,0.0,0.0,0,4426.342123435773,0.0
plot_6392,0.0,0.0,0,749.5690648345754,0.0
plot_16782,282.2591247558594,282.2591247558594,1,2344.7448705853103,120379.46144878442
plot_6342,0.0,0.0,0,594.8363009881754,0.0
plot_6393,0.0,0.0,0,1465.6746617909018,0.0
plot_17074,239.4792938232422,239.4792938232422,1,807.9041031563919,296420.4450597826
plot_6490,0.0,0.0,0,2398.876270178443,0.0
plot_10156,229.46737670898438,229.46737670898438,1,1848.0580974504812,124166.75483608976
plot_6696,0.0,0.0,0,360.93396165869814,0.0
plot_10155,0.0,0.0,0,1921.969877664697,0.0
plot_19488,0.0,0.0,0,4548.236581605337,0.0
plot_6714,0.0,0.0,0,2027.783883910056,0.0
plot_7085,0.0,0.0,0,1121.4334780491592,0.0
plot_17014,551.88427734375,275.942138671875,2,14112.707507338488,39105.48539724039
plot_19589,284.5424499511719,284.5424499511719,1,3416.304468911672,83289.54650866298
plot_6491,0.0,0.0,0,1140.7216490548847,0.0
plot_10135,266.4549560546875,266.4549560546875,1,965.041746055033,276107.1810042635
plot_6716,263.48822021484375,263.48822021484375,1,12254.695915818895,21501.000271636418
plot_10133,0.0,0.0,0,3062.9247092113774,0.0
plot_10132,0.0,0.0,0,10222.068445901807,0.0
plot_6567,239.7265625,239.7265625,1,11008.004593383128,21777.476604987864
plot_10179,824.5677795410156,274.8559265136719,3,15727.298814124924,52429.078208933046
plot_6373,0.0,0.0,0,1903.459929884951,0.0
plot_10131,206.49908447265625,206.49908447265625,1,4608.647082568348,44806.87732712581
plot_10180,289.6488952636719,289.6488952636719,1,3757.651867336848,77082.41888542859
plot_16315,275.7990417480469,275.7990417480469,1,5129.922541879702,53762.808209378694
plot_10134,0.0,0.0,0,2596.0153865995344,0.0
plot_10634,0.0,0.0,0,2023.144329675412,0.0
plot_10633,0.0,0.0,0,4517.119702175826,0.0
plot_12046,233.97596740722656,233.97596740722656,1,7070.727941108862,33090.789145895695
plot_10353,292.7572021484375,292.7572021484375,1,6198.799461105846,47228.04858994592
plot_10352,291.60443115234375,291.60443115234375,1,11354.370526676652,25682.13098799537
plot_12044,605.4187316894531,302.70936584472656,2,10503.992312962586,57637.012066576666
plot_12045,0.0,0.0,0,5738.3420443325,0.0
plot_17096,270.2352294921875,270.2352294921875,1,9775.815749420331,27643.240873091476
plot_7160,1120.7746887207031,280.1936721801758,4,22336.60469640395,50176.59147189639
plot_6715,0.0,0.0,0,1456.6584833254142,0.0
plot_7157,0.0,0.0,0,1654.9431482928665,0.0
plot_5989,0.0,0.0,0,2920.191270296071,0.0
plot_7158,283.8680419921875,283.8680419921875,1,4687.815352323591,60554.44181509491
plot_16344,0.0,0.0,0,2097.618404877545,0.0
plot_16322,282.06085205078125,282.06085205078125,1,9114.560892038351,30946.181104255265
plot_10404,0.0,0.0,0,1450.1563788518272,0.0
plot_10403,1073.414566040039,268.35364151000977,4,32599.814162900293,32927.014880398354
plot_11678,265.35308837890625,265.35308837890625,1,3361.0898364095506,78948.52601213628
plot_16314,245.95120239257812,245.95120239257812,1,12553.327365633084,19592.51083230031
plot_12043,295.4267272949219,295.4267272949219,1,9962.200979996716,29654.764834409038
plot_11975,300.8937683105469,300.8937683105469,1,1253.7432329796502,239996.32492168414
plot_10530,543.8274536132812,271.9137268066406,2,15212.72811495525,35748.187274750424
plot_12012,0.0,0.0,0,563.3005968575787,0.0
plot_10584,0.0,0.0,0,4341.988167307677,0.0
plot_10630,1115.10595703125,278.7764892578125,4,27839.513860949,40054.79271660091
plot_10406,0.0,0.0,0,529.4745331793875,0.0
plot_10621,228.03268432617188,228.03268432617188,1,3963.8125247773264,57528.625004529444
plot_10755,0.0,0.0,0,3106.9915051437847,0.0
plot_12066,820.9428405761719,273.6476135253906,3,21180.406363781796,38759.54155346013
plot_19930,455.444580078125,227.7222900390625,2,11567.257690885353,39373.600229983764
plot_11993,451.8451690673828,225.9225845336914,2,10131.217412054559,44599.29648037737
plot_10568,278.6048583984375,278.6048583984375,1,3751.7374600725534,74260.22246051558
plot_10567,194.75772094726562,194.75772094726562,1,9148.83863311458,21287.698773299206
plot_11883,0.0,0.0,0,3232.8576386029176,0.0
plot_11977,235.43296813964844,235.43296813964844,1,4252.8789764222065,55358.49231658825
plot_11884,260.2005310058594,260.2005310058594,1,5716.093462632189,45520.69218372093
plot_12067,248.96420288085938,248.96420288085938,1,9189.115590766061,27093.38025207105
plot_11978,276.1710510253906,276.1710510253906,1,1647.2368448482373,167657.15986084245
plot_19842,266.5700988769531,266.5700988769531,1,9429.371451627398,28270.187492820245
plot_11942,282.15167236328125,282.15167236328125,1,9957.566742154815,28335.40358497499
plot_7984,293.51678466796875,293.51678466796875,1,12886.408274100639,22777.23772402002
plot_18977,0.0,0.0,0,5400.402409696633,0.0
plot_19846,301.4013671875,301.4013671875,1,1015.7884881770187,296716.659713686
plot_12382,286.1178894042969,286.1178894042969,1,3523.0755938641564,81212.53199976869
plot_12379,0.0,0.0,0,1234.301182277824,0.0
plot_10758,1024.4063110351562,256.10157775878906,4,18967.816707342754,54007.60281696479
plot_12021,0.0,0.0,0,1091.9934889766444,0.0
plot_10613,0.0,0.0,0,3309.1142071211943,0.0
